Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
117;-37670;-37670;-37670;0;0;0;0.0263936;0.0263936;0.0263936;
115;-37647;-37647;-37647;60;60;60;-0.0527871;-0.0527871;-0.0527871;
118;-37339;-37339;-37339;150;150;150;-0.230944;-0.230944;-0.230944;
116;-36711;-36711;-36711;180;180;180;-0.382707;-0.382707;-0.382707;
114;-35670;-35670;-35670;210;210;210;-0.151763;-0.151763;-0.151763;
115;-34621;-34621;-34621;240;240;240;-0.151763;-0.151763;-0.151763;
121;-33786;-33786;-33786;240;240;240;-0.151763;-0.151763;-0.151763;
112;-32838;-32838;-32838;240;240;240;-0.131968;-0.131968;-0.131968;
123;-31739;-31739;-31739;240;240;240;-0.118771;-0.118771;-0.118771;
124;-31055;-31055;-31055;210;210;210;-0.270534;-0.270534;-0.270534;
116;-30497;-30497;-30497;240;240;240;-0.283731;-0.283731;-0.283731;
123;-29150;-29150;-29150;270;270;270;-0.0791807;-0.0791807;-0.0791807;
124;-27927;-27927;-27927;300;300;300;-0.145165;-0.145165;-0.145165;
115;-26891;-26891;-26891;240;240;240;-0.125369;-0.125369;-0.125369;
121;-26217;-26217;-26217;240;240;240;-0.158361;-0.158361;-0.158361;
121;-25065;-25065;-25065;240;240;240;-0.24414;-0.24414;-0.24414;
121;-24321;-24321;-24321;210;210;210;-0.217747;-0.217747;-0.217747;
116;-23434;-23434;-23434;210;210;210;-0.217747;-0.217747;-0.217747;
111;-22233;-22233;-22233;360;360;360;-0.105574;-0.105574;-0.105574;
113;-21397;-21397;-21397;210;210;210;-0.211148;-0.211148;-0.211148;
115;-20465;-20465;-20465;270;270;270;-0.191353;-0.191353;-0.191353;
119;-19475;-19475;-19475;300;300;300;-0.197952;-0.197952;-0.197952;
121;-18441;-18441;-18441;300;300;300;-0.184755;-0.184755;-0.184755;
121;-17900;-17900;-17900;300;300;300;-0.118771;-0.118771;-0.118771;
122;-16277;-16277;-16277;270;270;270;-0.171558;-0.171558;-0.171558;
121;-15412;-15412;-15412;150;150;150;-0.191353;-0.191353;-0.191353;
121;-14545;-14545;-14545;210;210;210;-0.237542;-0.237542;-0.237542;
119;-13805;-13805;-13805;240;240;240;-0.211148;-0.211148;-0.211148;
122;-12734;-12734;-12734;240;240;240;-0.20455;-0.20455;-0.20455;
120;-11811;-11811;-11811;210;210;210;-0.191353;-0.191353;-0.191353;
117;-11077;-11077;-11077;270;270;270;-0.191353;-0.191353;-0.191353;
115;-9898;-9898;-9898;240;240;240;-0.0659839;-0.0659839;-0.0659839;
116;-9157;-9157;-9157;180;180;180;-0.178156;-0.178156;-0.178156;
118;-8176;-8176;-8176;210;210;210;-0.118771;-0.118771;-0.118771;
122;-7465;-7465;-7465;210;210;210;-0.197952;-0.197952;-0.197952;
121;-6671;-6671;-6671;210;210;210;-0.24414;-0.24414;-0.24414;
122;-5591;-5591;-5591;240;240;240;-0.145165;-0.145165;-0.145165;
117;-4825;-4825;-4825;240;240;240;-0.191353;-0.191353;-0.191353;
115;-3976;-3976;-3976;150;150;150;-0.0923774;-0.0923774;-0.0923774;
122;-3610;-3610;-3610;30;30;30;0;0;0;
121;-3671;-3671;-3671;-120;-120;-120;0.131968;0.131968;0.131968;
116;-4186;-4186;-4186;-180;-180;-180;0.343116;0.343116;0.343116;
120;-5026;-5026;-5026;-210;-210;-210;0.20455;0.20455;0.20455;
121;-5889;-5889;-5889;-270;-270;-270;0.224345;0.224345;0.224345;
122;-6777;-6777;-6777;-240;-240;-240;0.158361;0.158361;0.158361;
120;-7632;-7632;-7632;-210;-210;-210;0.145165;0.145165;0.145165;
122;-8459;-8459;-8459;-210;-210;-210;0.250739;0.250739;0.250739;
145;-9250;-9250;-9250;-180;-180;-180;0.20455;0.20455;0.20455;
118;-10358;-10358;-10358;-180;-180;-180;0.217747;0.217747;0.217747;
116;-11068;-11068;-11068;-210;-210;-210;0.224345;0.224345;0.224345;
115;-11915;-11915;-11915;-270;-270;-270;0.20455;0.20455;0.20455;
131;-12618;-12618;-12618;-210;-210;-210;0.224345;0.224345;0.224345;
130;-13587;-13587;-13587;-210;-210;-210;0.349715;0.349715;0.349715;
130;-14611;-14611;-14611;-270;-270;-270;0.224345;0.224345;0.224345;
129;-15774;-15774;-15774;-240;-240;-240;0.112173;0.112173;0.112173;
132;-16648;-16648;-16648;-240;-240;-240;0.250739;0.250739;0.250739;
134;-17451;-17451;-17451;-210;-210;-210;0.290329;0.290329;0.290329;
117;-18345;-18345;-18345;-180;-180;-180;0.217747;0.217747;0.217747;
122;-19156;-19156;-19156;-210;-210;-210;0.197952;0.197952;0.197952;
