Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
130;-33313;-33313;-33313;0;0;0;0.0197952;0.0197952;0.0197952;
117;-33318;-33318;-33318;0;0;0;0.0989758;0.0989758;0.0989758;
130;-33313;-33313;-33313;0;0;0;0.0131968;0.0131968;0.0131968;
125;-33326;-33326;-33326;0;0;0;0.0791807;0.0791807;0.0791807;
118;-33375;-33375;-33375;-30;-30;-30;0.138566;0.138566;0.138566;
124;-33409;-33409;-33409;0;0;0;0.16496;0.16496;0.16496;
121;-33425;-33425;-33425;0;0;0;0.283731;0.283731;0.283731;
122;-33439;-33439;-33439;0;0;0;0.534469;0.534469;0.534469;
123;-33469;-33469;-33469;0;0;0;0.593855;0.593855;0.593855;
117;-33484;-33484;-33484;-30;-30;-30;0.772011;0.772011;0.772011;
118;-33510;-33510;-33510;-60;-60;-60;0.805003;0.805003;0.805003;
117;-33673;-33673;-33673;-30;-30;-30;0.620248;0.620248;0.620248;
117;-33753;-33753;-33753;0;0;0;0.732421;0.732421;0.732421;
121;-33754;-33754;-33754;0;0;0;0.910578;0.910578;0.910578;
124;-33844;-33844;-33844;-90;-90;-90;0.659839;0.659839;0.659839;
122;-33779;-33779;-33779;90;90;90;0.415698;0.415698;0.415698;
122;-33675;-33675;-33675;0;0;0;0.329919;0.329919;0.329919;
126;-33699;-33699;-33699;0;0;0;0.283731;0.283731;0.283731;
122;-33672;-33672;-33672;0;0;0;0.534469;0.534469;0.534469;
122;-33663;-33663;-33663;0;0;0;0.349715;0.349715;0.349715;
120;-33728;-33728;-33728;0;0;0;0.514674;0.514674;0.514674;
122;-33723;-33723;-33723;0;0;0;0.65324;0.65324;0.65324;
124;-33746;-33746;-33746;0;0;0;0.607052;0.607052;0.607052;
114;-33741;-33741;-33741;0;0;0;0.811602;0.811602;0.811602;
115;-33475;-33475;-33475;30;30;30;0.356313;0.356313;0.356313;
122;-33218;-33218;-33218;150;150;150;0.382707;0.382707;0.382707;
122;-33038;-33038;-33038;60;60;60;0.343116;0.343116;0.343116;
122;-33022;-33022;-33022;0;0;0;0.197952;0.197952;0.197952;
124;-33101;-33101;-33101;-30;-30;-30;0.217747;0.217747;0.217747;
121;-33207;-33207;-33207;0;0;0;0.184755;0.184755;0.184755;
114;-33314;-33314;-33314;-60;-60;-60;0.217747;0.217747;0.217747;
115;-33433;-33433;-33433;-30;-30;-30;0.230944;0.230944;0.230944;
117;-33540;-33540;-33540;-30;-30;-30;0.283731;0.283731;0.283731;
119;-33691;-33691;-33691;-30;-30;-30;0.303526;0.303526;0.303526;
118;-33788;-33788;-33788;-30;-30;-30;0.316723;0.316723;0.316723;
113;-33913;-33913;-33913;-60;-60;-60;0.303526;0.303526;0.303526;
117;-33999;-33999;-33999;0;0;0;0.250739;0.250739;0.250739;
119;-34048;-34048;-34048;0;0;0;0.316723;0.316723;0.316723;
123;-34002;-34002;-34002;0;0;0;0.230944;0.230944;0.230944;
122;-33989;-33989;-33989;0;0;0;0.0593855;0.0593855;0.0593855;
122;-33975;-33975;-33975;0;0;0;0.0329919;0.0329919;0.0329919;
120;-33978;-33978;-33978;0;0;0;0.105574;0.105574;0.105574;
118;-33995;-33995;-33995;-30;-30;-30;0.237542;0.237542;0.237542;
123;-34017;-34017;-34017;-30;-30;-30;0.296927;0.296927;0.296927;
115;-34123;-34123;-34123;-30;-30;-30;0.303526;0.303526;0.303526;
132;-34283;-34283;-34283;-60;-60;-60;0.310124;0.310124;0.310124;
132;-34479;-34479;-34479;-30;-30;-30;0.270534;0.270534;0.270534;
132;-34590;-34590;-34590;-30;-30;-30;0.296927;0.296927;0.296927;
134;-34744;-34744;-34744;0;0;0;0.257337;0.257337;0.257337;
131;-34884;-34884;-34884;-60;-60;-60;0.310124;0.310124;0.310124;
134;-35031;-35031;-35031;0;0;0;0.323321;0.323321;0.323321;
163;-35076;-35076;-35076;0;0;0;0.0725823;0.0725823;0.0725823;
126;-35092;-35092;-35092;0;0;0;0.131968;0.131968;0.131968;
121;-35151;-35151;-35151;0;0;0;0.171558;0.171558;0.171558;
124;-35230;-35230;-35230;0;0;0;0.20455;0.20455;0.20455;
127;-35263;-35263;-35263;-30;-30;-30;0.303526;0.303526;0.303526;
121;-35324;-35324;-35324;-30;-30;-30;0.263936;0.263936;0.263936;
119;-35500;-35500;-35500;-30;-30;-30;0.277132;0.277132;0.277132;
114;-35563;-35563;-35563;-30;-30;-30;0.290329;0.290329;0.290329;
115;-35689;-35689;-35689;-30;-30;-30;0.316723;0.316723;0.316723;
120;-35800;-35800;-35800;-60;-60;-60;0.362911;0.362911;0.362911;
120;-35982;-35982;-35982;-30;-30;-30;0.263936;0.263936;0.263936;
115;-36084;-36084;-36084;-60;-60;-60;0.316723;0.316723;0.316723;
117;-36236;-36236;-36236;-30;-30;-30;0.263936;0.263936;0.263936;
117;-36399;-36399;-36399;-60;-60;-60;0.270534;0.270534;0.270534;
118;-36537;-36537;-36537;-60;-60;-60;0.296927;0.296927;0.296927;
119;-36616;-36616;-36616;-30;-30;-30;0.24414;0.24414;0.24414;
119;-36721;-36721;-36721;0;0;0;0.0923774;0.0923774;0.0923774;
117;-36734;-36734;-36734;0;0;0;0.230944;0.230944;0.230944;
118;-36757;-36757;-36757;0;0;0;0.277132;0.277132;0.277132;
116;-36815;-36815;-36815;-60;-60;-60;0.237542;0.237542;0.237542;
119;-36970;-36970;-36970;0;0;0;0.197952;0.197952;0.197952;
118;-37007;-37007;-37007;0;0;0;0.237542;0.237542;0.237542;
120;-37048;-37048;-37048;0;0;0;0.263936;0.263936;0.263936;
122;-37172;-37172;-37172;-60;-60;-60;0.270534;0.270534;0.270534;
123;-37253;-37253;-37253;0;0;0;0.250739;0.250739;0.250739;
120;-37240;-37240;-37240;0;0;0;0.20455;0.20455;0.20455;
119;-37254;-37254;-37254;-30;-30;-30;0.230944;0.230944;0.230944;
115;-37267;-37267;-37267;0;0;0;0.283731;0.283731;0.283731;
117;-37365;-37365;-37365;0;0;0;0.24414;0.24414;0.24414;
115;-37452;-37452;-37452;-30;-30;-30;0.310124;0.310124;0.310124;
115;-37505;-37505;-37505;0;0;0;0.250739;0.250739;0.250739;
119;-37520;-37520;-37520;0;0;0;0.296927;0.296927;0.296927;
119;-37615;-37615;-37615;-30;-30;-30;0.24414;0.24414;0.24414;
121;-37752;-37752;-37752;0;0;0;0.250739;0.250739;0.250739;
114;-37774;-37774;-37774;0;0;0;0.316723;0.316723;0.316723;
114;-37862;-37862;-37862;-60;-60;-60;0.257337;0.257337;0.257337;
116;-37874;-37874;-37874;0;0;0;0.138566;0.138566;0.138566;
125;-37897;-37897;-37897;-30;-30;-30;0.197952;0.197952;0.197952;
124;-37909;-37909;-37909;60;60;60;0.0725823;0.0725823;0.0725823;
125;-37903;-37903;-37903;0;0;0;0.112173;0.112173;0.112173;
117;-37936;-37936;-37936;0;0;0;0.237542;0.237542;0.237542;
123;-37951;-37951;-37951;0;0;0;0.184755;0.184755;0.184755;
117;-37974;-37974;-37974;0;0;0;0.0395903;0.0395903;0.0395903;
120;-37975;-37975;-37975;0;0;0;0.105574;0.105574;0.105574;
121;-37978;-37978;-37978;0;0;0;0.0989758;0.0989758;0.0989758;
115;-37981;-37981;-37981;0;0;0;0.0263936;0.0263936;0.0263936;
115;-37983;-37983;-37983;0;0;0;0.0263936;0.0263936;0.0263936;
118;-37997;-37997;-37997;0;0;0;0.158361;0.158361;0.158361;
120;-38023;-38023;-38023;0;0;0;0.24414;0.24414;0.24414;
122;-38018;-38018;-38018;0;0;0;0.125369;0.125369;0.125369;
124;-38018;-38018;-38018;0;0;0;0.191353;0.191353;0.191353;
122;-38060;-38060;-38060;-30;-30;-30;0.224345;0.224345;0.224345;
121;-38136;-38136;-38136;0;0;0;0.211148;0.211148;0.211148;
121;-38245;-38245;-38245;0;0;0;0.211148;0.211148;0.211148;
118;-38231;-38231;-38231;0;0;0;0.0725823;0.0725823;0.0725823;
121;-38236;-38236;-38236;0;0;0;0.145165;0.145165;0.145165;
116;-38249;-38249;-38249;0;0;0;0.263936;0.263936;0.263936;
121;-38303;-38303;-38303;-30;-30;-30;0.277132;0.277132;0.277132;
116;-38430;-38430;-38430;0;0;0;0.277132;0.277132;0.277132;
117;-38509;-38509;-38509;0;0;0;0.283731;0.283731;0.283731;
117;-38555;-38555;-38555;0;0;0;0.277132;0.277132;0.277132;
119;-38739;-38739;-38739;0;0;0;0.283731;0.283731;0.283731;
117;-38736;-38736;-38736;0;0;0;0.085779;0.085779;0.085779;
114;-38741;-38741;-38741;0;0;0;0.151763;0.151763;0.151763;
119;-38763;-38763;-38763;0;0;0;0.270534;0.270534;0.270534;
119;-38832;-38832;-38832;0;0;0;0.211148;0.211148;0.211148;
118;-38906;-38906;-38906;-30;-30;-30;0.211148;0.211148;0.211148;
123;-38980;-38980;-38980;0;0;0;0.131968;0.131968;0.131968;
150;-38970;-38970;-38970;0;0;0;0.105574;0.105574;0.105574;
115;-38983;-38983;-38983;-30;-30;-30;0.178156;0.178156;0.178156;
115;-38994;-38994;-38994;0;0;0;0.211148;0.211148;0.211148;
119;-39015;-39015;-39015;0;0;0;0.310124;0.310124;0.310124;
119;-39156;-39156;-39156;-60;-60;-60;0.24414;0.24414;0.24414;
122;-39262;-39262;-39262;0;0;0;0.250739;0.250739;0.250739;
122;-39243;-39243;-39243;0;0;0;0.105574;0.105574;0.105574;
121;-39254;-39254;-39254;-30;-30;-30;0.237542;0.237542;0.237542;
121;-39244;-39244;-39244;0;0;0;0.145165;0.145165;0.145165;
123;-39248;-39248;-39248;0;0;0;0.171558;0.171558;0.171558;
121;-39285;-39285;-39285;0;0;0;0.16496;0.16496;0.16496;
115;-39312;-39312;-39312;-30;-30;-30;0.197952;0.197952;0.197952;
115;-39423;-39423;-39423;0;0;0;0.158361;0.158361;0.158361;
119;-39513;-39513;-39513;0;0;0;0.277132;0.277132;0.277132;
121;-39610;-39610;-39610;-90;-90;-90;0.230944;0.230944;0.230944;
117;-39678;-39678;-39678;-60;-60;-60;0.283731;0.283731;0.283731;
116;-39719;-39719;-39719;0;0;0;0.158361;0.158361;0.158361;
121;-39722;-39722;-39722;0;0;0;0.0329919;0.0329919;0.0329919;
122;-39738;-39738;-39738;0;0;0;0.118771;0.118771;0.118771;
120;-39763;-39763;-39763;0;0;0;0.184755;0.184755;0.184755;
116;-39766;-39766;-39766;0;0;0;0.224345;0.224345;0.224345;
121;-39821;-39821;-39821;-30;-30;-30;0.20455;0.20455;0.20455;
