Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
117;246;246;246;0;0;0;0.0329919;0.0329919;0.0329919;
114;190;190;190;-90;-90;-90;0.16496;0.16496;0.16496;
116;-175;-175;-175;-150;-150;-150;0.468486;0.468486;0.468486;
115;-733;-733;-733;-120;-120;-120;0.329919;0.329919;0.329919;
119;-1428;-1428;-1428;-210;-210;-210;0.36951;0.36951;0.36951;
117;-2058;-2058;-2058;-150;-150;-150;0.382707;0.382707;0.382707;
141;-2820;-2820;-2820;-180;-180;-180;0.362911;0.362911;0.362911;
133;-3812;-3812;-3812;-210;-210;-210;0.316723;0.316723;0.316723;
114;-4770;-4770;-4770;-180;-180;-180;0.310124;0.310124;0.310124;
114;-5459;-5459;-5459;-240;-240;-240;0.283731;0.283731;0.283731;
115;-6321;-6321;-6321;-210;-210;-210;0.237542;0.237542;0.237542;
117;-6881;-6881;-6881;-240;-240;-240;0.197952;0.197952;0.197952;
124;-7994;-7994;-7994;-240;-240;-240;0.224345;0.224345;0.224345;
124;-8794;-8794;-8794;-180;-180;-180;0.296927;0.296927;0.296927;
123;-9177;-9177;-9177;-210;-210;-210;0.263936;0.263936;0.263936;
119;-10409;-10409;-10409;-210;-210;-210;0.316723;0.316723;0.316723;
115;-11054;-11054;-11054;-150;-150;-150;0.36951;0.36951;0.36951;
116;-11853;-11853;-11853;-180;-180;-180;0.24414;0.24414;0.24414;
113;-12620;-12620;-12620;-180;-180;-180;0.283731;0.283731;0.283731;
119;-13309;-13309;-13309;-180;-180;-180;0.290329;0.290329;0.290329;
121;-14019;-14019;-14019;-210;-210;-210;0.230944;0.230944;0.230944;
119;-15139;-15139;-15139;-210;-210;-210;0.178156;0.178156;0.178156;
122;-15857;-15857;-15857;-180;-180;-180;0.20455;0.20455;0.20455;
120;-16617;-16617;-16617;-210;-210;-210;0.211148;0.211148;0.211148;
122;-17495;-17495;-17495;-240;-240;-240;0.290329;0.290329;0.290329;
120;-18290;-18290;-18290;-150;-150;-150;0.356313;0.356313;0.356313;
122;-19052;-19052;-19052;-150;-150;-150;0.263936;0.263936;0.263936;
118;-19796;-19796;-19796;-150;-150;-150;0.296927;0.296927;0.296927;
120;-20505;-20505;-20505;-180;-180;-180;0.20455;0.20455;0.20455;
123;-21237;-21237;-21237;-210;-210;-210;0.24414;0.24414;0.24414;
122;-22003;-22003;-22003;-180;-180;-180;0.230944;0.230944;0.230944;
122;-22776;-22776;-22776;-210;-210;-210;0.197952;0.197952;0.197952;
116;-23772;-23772;-23772;-240;-240;-240;0.145165;0.145165;0.145165;
118;-24560;-24560;-24560;-150;-150;-150;0.171558;0.171558;0.171558;
122;-25129;-25129;-25129;-180;-180;-180;0.197952;0.197952;0.197952;
121;-25757;-25757;-25757;-150;-150;-150;0.316723;0.316723;0.316723;
121;-26398;-26398;-26398;-180;-180;-180;0.257337;0.257337;0.257337;
121;-27072;-27072;-27072;-150;-150;-150;0.336518;0.336518;0.336518;
120;-27786;-27786;-27786;-150;-150;-150;0.290329;0.290329;0.290329;
