Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
116;27898;27898;27898;90;90;90;-0.0263936;-0.0263936;-0.0263936;
115;28018;28018;28018;-90;-90;-90;0.428895;0.428895;0.428895;
116;26914;26914;26914;-360;-360;-360;0.263936;0.263936;0.263936;
118;25476;25476;25476;-420;-420;-420;0.211148;0.211148;0.211148;
120;23413;23413;23413;-450;-450;-450;0.217747;0.217747;0.217747;
120;21711;21711;21711;-480;-480;-480;0.224345;0.224345;0.224345;
119;20271;20271;20271;-420;-420;-420;0.349715;0.349715;0.349715;
114;18213;18213;18213;-480;-480;-480;0.237542;0.237542;0.237542;
113;17064;17064;17064;-450;-450;-450;0.290329;0.290329;0.290329;
120;15009;15009;15009;-420;-420;-420;0.349715;0.349715;0.349715;
121;13334;13334;13334;-390;-390;-390;0.263936;0.263936;0.263936;
116;11586;11586;11586;-480;-480;-480;0.263936;0.263936;0.263936;
119;10008;10008;10008;-450;-450;-450;0.257337;0.257337;0.257337;
121;7919;7919;7919;-420;-420;-420;0.257337;0.257337;0.257337;
119;6763;6763;6763;-480;-480;-480;0.395903;0.395903;0.395903;
114;4347;4347;4347;-480;-480;-480;0.24414;0.24414;0.24414;
112;2511;2511;2511;-510;-510;-510;0.356313;0.356313;0.356313;
113;830;830;830;-510;-510;-510;0.197952;0.197952;0.197952;
118;-1033;-1033;-1033;-420;-420;-420;0.270534;0.270534;0.270534;
113;-2713;-2713;-2713;-420;-420;-420;0.442092;0.442092;0.442092;
118;-4223;-4223;-4223;-450;-450;-450;0.323321;0.323321;0.323321;
158;-6381;-6381;-6381;-480;-480;-480;0.237542;0.237542;0.237542;
113;-8941;-8941;-8941;-480;-480;-480;0.263936;0.263936;0.263936;
117;-10124;-10124;-10124;-450;-450;-450;0.296927;0.296927;0.296927;
119;-11978;-11978;-11978;-450;-450;-450;0.323321;0.323321;0.323321;
121;-14152;-14152;-14152;-450;-450;-450;0.336518;0.336518;0.336518;
120;-15756;-15756;-15756;-540;-540;-540;0.36951;0.36951;0.36951;
119;-17968;-17968;-17968;-480;-480;-480;0.534469;0.534469;0.534469;
120;-19815;-19815;-19815;-480;-480;-480;0.4091;0.4091;0.4091;
115;-21224;-21224;-21224;-390;-390;-390;0.494879;0.494879;0.494879;
118;-22745;-22745;-22745;-330;-330;-330;0.257337;0.257337;0.257337;
118;-23366;-23366;-23366;-330;-330;-330;0.171558;0.171558;0.171558;
121;-24829;-24829;-24829;-240;-240;-240;0.224345;0.224345;0.224345;
120;-25759;-25759;-25759;-240;-240;-240;0.20455;0.20455;0.20455;
119;-26674;-26674;-26674;-210;-210;-210;0.184755;0.184755;0.184755;
115;-27605;-27605;-27605;-180;-180;-180;0.171558;0.171558;0.171558;
120;-28455;-28455;-28455;-210;-210;-210;0.323321;0.323321;0.323321;
119;-29153;-29153;-29153;-210;-210;-210;0.237542;0.237542;0.237542;
119;-30269;-30269;-30269;-270;-270;-270;0.105574;0.105574;0.105574;
115;-31216;-31216;-31216;-240;-240;-240;0.178156;0.178156;0.178156;
120;-32168;-32168;-32168;-270;-270;-270;0.145165;0.145165;0.145165;
115;-32627;-32627;-32627;-210;-210;-210;0.16496;0.16496;0.16496;
118;-33773;-33773;-33773;-180;-180;-180;0.20455;0.20455;0.20455;
120;-34645;-34645;-34645;-240;-240;-240;0.178156;0.178156;0.178156;
119;-35573;-35573;-35573;-180;-180;-180;0.20455;0.20455;0.20455;
122;-36489;-36489;-36489;-270;-270;-270;0.171558;0.171558;0.171558;
120;-37442;-37442;-37442;-240;-240;-240;0.138566;0.138566;0.138566;
118;-38552;-38552;-38552;-210;-210;-210;0.085779;0.085779;0.085779;
119;-39028;-39028;-39028;-270;-270;-270;0.105574;0.105574;0.105574;
121;-40239;-40239;-40239;-240;-240;-240;0.131968;0.131968;0.131968;
115;-41255;-41255;-41255;-240;-240;-240;0.145165;0.145165;0.145165;
113;-41787;-41787;-41787;-180;-180;-180;0.20455;0.20455;0.20455;
114;-42400;-42400;-42400;-180;-180;-180;0.211148;0.211148;0.211148;
115;-43341;-43341;-43341;-240;-240;-240;0.230944;0.230944;0.230944;
113;-44155;-44155;-44155;-240;-240;-240;0.118771;0.118771;0.118771;
113;-45214;-45214;-45214;-240;-240;-240;0.20455;0.20455;0.20455;
113;-45772;-45772;-45772;-120;-120;-120;0.0395903;0.0395903;0.0395903;
113;-45649;-45649;-45649;240;240;240;-0.395903;-0.395903;-0.395903;
116;-44138;-44138;-44138;420;420;420;-0.20455;-0.20455;-0.20455;
113;-42896;-42896;-42896;480;480;480;-0.20455;-0.20455;-0.20455;
115;-40657;-40657;-40657;480;480;480;-0.158361;-0.158361;-0.158361;
112;-38861;-38861;-38861;420;420;420;-0.224345;-0.224345;-0.224345;
115;-37470;-37470;-37470;420;420;420;-0.362911;-0.362911;-0.362911;
114;-35732;-35732;-35732;450;450;450;-0.270534;-0.270534;-0.270534;
112;-34803;-34803;-34803;480;480;480;-0.237542;-0.237542;-0.237542;
113;-31978;-31978;-31978;450;450;450;-0.184755;-0.184755;-0.184755;
113;-30510;-30510;-30510;450;450;450;-0.389305;-0.389305;-0.389305;
113;-28981;-28981;-28981;420;420;420;-0.230944;-0.230944;-0.230944;
114;-27433;-27433;-27433;450;450;450;-0.20455;-0.20455;-0.20455;
113;-26150;-26150;-26150;510;510;510;-0.131968;-0.131968;-0.131968;
113;-23958;-23958;-23958;450;450;450;-0.283731;-0.283731;-0.283731;
113;-21820;-21820;-21820;420;420;420;-0.178156;-0.178156;-0.178156;
113;-20035;-20035;-20035;450;450;450;-0.270534;-0.270534;-0.270534;
112;-18825;-18825;-18825;480;480;480;-0.151763;-0.151763;-0.151763;
114;-16695;-16695;-16695;480;480;480;-0.197952;-0.197952;-0.197952;
124;-14811;-14811;-14811;450;450;450;-0.138566;-0.138566;-0.138566;
125;-12961;-12961;-12961;480;480;480;-0.197952;-0.197952;-0.197952;
122;-11178;-11178;-11178;420;420;420;-0.250739;-0.250739;-0.250739;
120;-9011;-9011;-9011;480;480;480;-0.250739;-0.250739;-0.250739;
114;-8100;-8100;-8100;390;390;390;-0.217747;-0.217747;-0.217747;
116;-5704;-5704;-5704;480;480;480;-0.257337;-0.257337;-0.257337;
119;-3796;-3796;-3796;450;450;450;-0.296927;-0.296927;-0.296927;
113;-1955;-1955;-1955;480;480;480;-0.263936;-0.263936;-0.263936;
113;-363;-363;-363;480;480;480;-0.224345;-0.224345;-0.224345;
114;1448;1448;1448;450;450;450;-0.323321;-0.323321;-0.323321;
112;3165;3165;3165;360;360;360;-0.217747;-0.217747;-0.217747;
114;4058;4058;4058;270;270;270;-0.0791807;-0.0791807;-0.0791807;
112;4922;4922;4922;210;210;210;-0.0923774;-0.0923774;-0.0923774;
113;5903;5903;5903;240;240;240;-0.0659839;-0.0659839;-0.0659839;
114;7037;7037;7037;240;240;240;-0.0461887;-0.0461887;-0.0461887;
116;7917;7917;7917;180;180;180;-0.0593855;-0.0593855;-0.0593855;
116;8761;8761;8761;210;210;210;-0.0725823;-0.0725823;-0.0725823;
116;9634;9634;9634;210;210;210;-0.112173;-0.112173;-0.112173;
113;10597;10597;10597;180;180;180;-0.085779;-0.085779;-0.085779;
124;11334;11334;11334;240;240;240;-0.151763;-0.151763;-0.151763;
113;12221;12221;12221;270;270;270;-0.184755;-0.184755;-0.184755;
112;13168;13168;13168;270;270;270;-0.0791807;-0.0791807;-0.0791807;
114;14136;14136;14136;210;210;210;-0.0659839;-0.0659839;-0.0659839;
125;15095;15095;15095;210;210;210;-0.0461887;-0.0461887;-0.0461887;
121;16048;16048;16048;270;270;270;-0.085779;-0.085779;-0.085779;
128;16957;16957;16957;240;240;240;-0.0791807;-0.0791807;-0.0791807;
127;17851;17851;17851;150;150;150;-0.131968;-0.131968;-0.131968;
120;18540;18540;18540;210;210;210;-0.178156;-0.178156;-0.178156;
115;19398;19398;19398;210;210;210;-0.138566;-0.138566;-0.138566;
113;20309;20309;20309;210;210;210;-0.0527871;-0.0527871;-0.0527871;
126;21576;21576;21576;210;210;210;-0.0725823;-0.0725823;-0.0725823;
128;22330;22330;22330;240;240;240;-0.0593855;-0.0593855;-0.0593855;
128;23478;23478;23478;240;240;240;-0.0725823;-0.0725823;-0.0725823;
127;24449;24449;24449;210;210;210;-0.0527871;-0.0527871;-0.0527871;
127;25466;25466;25466;270;270;270;-0.197952;-0.197952;-0.197952;
127;26404;26404;26404;240;240;240;-0.0527871;-0.0527871;-0.0527871;
127;27387;27387;27387;210;210;210;-0.0725823;-0.0725823;-0.0725823;
129;28320;28320;28320;150;150;150;-0.0527871;-0.0527871;-0.0527871;
126;28469;28469;28469;-120;-120;-120;0.554265;0.554265;0.554265;
130;26749;26749;26749;-510;-510;-510;0.488281;0.488281;0.488281;
129;24756;24756;24756;-480;-480;-480;0.224345;0.224345;0.224345;
115;22913;22913;22913;-420;-420;-420;0.237542;0.237542;0.237542;
117;21083;21083;21083;-450;-450;-450;0.257337;0.257337;0.257337;
119;19195;19195;19195;-480;-480;-480;0.277132;0.277132;0.277132;
119;17409;17409;17409;-450;-450;-450;0.283731;0.283731;0.283731;
120;15507;15507;15507;-480;-480;-480;0.323321;0.323321;0.323321;
119;13696;13696;13696;-450;-450;-450;0.362911;0.362911;0.362911;
118;11872;11872;11872;-480;-480;-480;0.349715;0.349715;0.349715;
119;10007;10007;10007;-480;-480;-480;0.36951;0.36951;0.36951;
121;8475;8475;8475;-480;-480;-480;0.395903;0.395903;0.395903;
123;6380;6380;6380;-450;-450;-450;0.356313;0.356313;0.356313;
119;4645;4645;4645;-450;-450;-450;0.36951;0.36951;0.36951;
119;2789;2789;2789;-510;-510;-510;0.356313;0.356313;0.356313;
120;799;799;799;-480;-480;-480;0.270534;0.270534;0.270534;
118;-1169;-1169;-1169;-420;-420;-420;0.20455;0.20455;0.20455;
122;-2943;-2943;-2943;-450;-450;-450;0.442092;0.442092;0.442092;
113;-4181;-4181;-4181;-480;-480;-480;0.329919;0.329919;0.329919;
115;-6466;-6466;-6466;-510;-510;-510;0.349715;0.349715;0.349715;
115;-7777;-7777;-7777;-540;-540;-540;0.303526;0.303526;0.303526;
116;-10205;-10205;-10205;-450;-450;-450;0.481682;0.481682;0.481682;
114;-12053;-12053;-12053;-510;-510;-510;0.329919;0.329919;0.329919;
116;-13554;-13554;-13554;-420;-420;-420;0.461887;0.461887;0.461887;
120;-15722;-15722;-15722;-510;-510;-510;0.461887;0.461887;0.461887;
120;-17615;-17615;-17615;-420;-420;-420;0.382707;0.382707;0.382707;
121;-18463;-18463;-18463;-390;-390;-390;0.580658;0.580658;0.580658;
120;-20795;-20795;-20795;-450;-450;-450;0.389305;0.389305;0.389305;
115;-22237;-22237;-22237;-300;-300;-300;0.442092;0.442092;0.442092;
120;-23500;-23500;-23500;-330;-330;-330;0.20455;0.20455;0.20455;
119;-24792;-24792;-24792;-240;-240;-240;0.16496;0.16496;0.16496;
120;-25784;-25784;-25784;-210;-210;-210;0.224345;0.224345;0.224345;
119;-26711;-26711;-26711;-240;-240;-240;0.230944;0.230944;0.230944;
123;-27525;-27525;-27525;-240;-240;-240;0.16496;0.16496;0.16496;
115;-28586;-28586;-28586;-210;-210;-210;0.277132;0.277132;0.277132;
116;-29410;-29410;-29410;-240;-240;-240;0.191353;0.191353;0.191353;
119;-30300;-30300;-30300;-240;-240;-240;0.105574;0.105574;0.105574;
118;-30774;-30774;-30774;-240;-240;-240;0.105574;0.105574;0.105574;
119;-32165;-32165;-32165;-210;-210;-210;0.0923774;0.0923774;0.0923774;
116;-32854;-32854;-32854;-210;-210;-210;0.191353;0.191353;0.191353;
114;-33857;-33857;-33857;-210;-210;-210;0.171558;0.171558;0.171558;
116;-34567;-34567;-34567;-180;-180;-180;0.184755;0.184755;0.184755;
118;-35477;-35477;-35477;-300;-300;-300;0.211148;0.211148;0.211148;
116;-35938;-35938;-35938;-270;-270;-270;0.230944;0.230944;0.230944;
121;-37116;-37116;-37116;-210;-210;-210;0.184755;0.184755;0.184755;
119;-38053;-38053;-38053;-210;-210;-210;0.131968;0.131968;0.131968;
119;-39034;-39034;-39034;-240;-240;-240;0.112173;0.112173;0.112173;
114;-39672;-39672;-39672;-210;-210;-210;0.125369;0.125369;0.125369;
114;-40887;-40887;-40887;-270;-270;-270;0.171558;0.171558;0.171558;
120;-41640;-41640;-41640;-210;-210;-210;0.178156;0.178156;0.178156;
120;-42398;-42398;-42398;-240;-240;-240;0.20455;0.20455;0.20455;
120;-43595;-43595;-43595;-240;-240;-240;0.237542;0.237542;0.237542;
139;-44374;-44374;-44374;-210;-210;-210;0.20455;0.20455;0.20455;
113;-45520;-45520;-45520;-300;-300;-300;0.184755;0.184755;0.184755;
119;-46739;-46739;-46739;-300;-300;-300;0.151763;0.151763;0.151763;
119;-47548;-47548;-47548;-30;-30;-30;0.0989758;0.0989758;0.0989758;
120;-47566;-47566;-47566;150;150;150;-0.310124;-0.310124;-0.310124;
120;-46362;-46362;-46362;420;420;420;-0.316723;-0.316723;-0.316723;
120;-44588;-44588;-44588;450;450;450;-0.184755;-0.184755;-0.184755;
121;-42772;-42772;-42772;450;450;450;-0.211148;-0.211148;-0.211148;
120;-40510;-40510;-40510;510;510;510;-0.197952;-0.197952;-0.197952;
114;-38752;-38752;-38752;450;450;450;-0.428895;-0.428895;-0.428895;
116;-37889;-37889;-37889;420;420;420;-0.230944;-0.230944;-0.230944;
115;-35394;-35394;-35394;480;480;480;-0.178156;-0.178156;-0.178156;
115;-33767;-33767;-33767;450;450;450;-0.171558;-0.171558;-0.171558;
114;-31971;-31971;-31971;420;420;420;-0.290329;-0.290329;-0.290329;
116;-30221;-30221;-30221;480;480;480;-0.415698;-0.415698;-0.415698;
120;-28414;-28414;-28414;480;480;480;-0.197952;-0.197952;-0.197952;
120;-26537;-26537;-26537;510;510;510;-0.257337;-0.257337;-0.257337;
120;-24662;-24662;-24662;480;480;480;-0.257337;-0.257337;-0.257337;
119;-22849;-22849;-22849;480;480;480;-0.310124;-0.310124;-0.310124;
119;-20969;-20969;-20969;510;510;510;-0.283731;-0.283731;-0.283731;
115;-19107;-19107;-19107;480;480;480;-0.277132;-0.277132;-0.277132;
113;-17139;-17139;-17139;540;540;540;-0.151763;-0.151763;-0.151763;
113;-15510;-15510;-15510;510;510;510;-0.24414;-0.24414;-0.24414;
118;-13561;-13561;-13561;480;480;480;-0.178156;-0.178156;-0.178156;
119;-12239;-12239;-12239;510;510;510;-0.211148;-0.211148;-0.211148;
122;-10039;-10039;-10039;480;480;480;-0.211148;-0.211148;-0.211148;
115;-7796;-7796;-7796;450;450;450;-0.16496;-0.16496;-0.16496;
113;-6217;-6217;-6217;510;510;510;-0.277132;-0.277132;-0.277132;
120;-4380;-4380;-4380;450;450;450;-0.270534;-0.270534;-0.270534;
119;-2479;-2479;-2479;480;480;480;-0.263936;-0.263936;-0.263936;
120;-1185;-1185;-1185;480;480;480;-0.191353;-0.191353;-0.191353;
120;1254;1254;1254;420;420;420;-0.296927;-0.296927;-0.296927;
116;2750;2750;2750;360;360;360;-0.283731;-0.283731;-0.283731;
115;3552;3552;3552;300;300;300;-0.20455;-0.20455;-0.20455;
115;5030;5030;5030;270;270;270;-0.138566;-0.138566;-0.138566;
121;6099;6099;6099;240;240;240;0.0131968;0.0131968;0.0131968;
117;6884;6884;6884;210;210;210;-0.0791807;-0.0791807;-0.0791807;
119;7927;7927;7927;240;240;240;-0.085779;-0.085779;-0.085779;
120;8788;8788;8788;180;180;180;-0.145165;-0.145165;-0.145165;
116;9532;9532;9532;270;270;270;-0.138566;-0.138566;-0.138566;
119;10429;10429;10429;210;210;210;-0.145165;-0.145165;-0.145165;
115;11357;11357;11357;240;240;240;-0.0923774;-0.0923774;-0.0923774;
117;12232;12232;12232;240;240;240;-0.118771;-0.118771;-0.118771;
121;13162;13162;13162;210;210;210;-0.00659839;-0.00659839;-0.00659839;
119;14015;14015;14015;210;210;210;-0.0461887;-0.0461887;-0.0461887;
121;14691;14691;14691;210;210;210;-0.0593855;-0.0593855;-0.0593855;
120;15525;15525;15525;240;240;240;-0.085779;-0.085779;-0.085779;
122;16556;16556;16556;210;210;210;-0.0527871;-0.0527871;-0.0527871;
120;17429;17429;17429;210;210;210;-0.158361;-0.158361;-0.158361;
115;18271;18271;18271;210;210;210;-0.112173;-0.112173;-0.112173;
116;18721;18721;18721;240;240;240;-0.112173;-0.112173;-0.112173;
117;20088;20088;20088;180;180;180;-0.0593855;-0.0593855;-0.0593855;
