Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
128;-1;-1;-1;0;0;0;0.0263936;0.0263936;0.0263936;
108;-4;-4;-4;0;0;0;0.0395903;0.0395903;0.0395903;
108;-21;-21;-21;-30;-30;-30;0.197952;0.197952;0.197952;
110;-19;-19;-19;0;0;0;0.0791807;0.0791807;0.0791807;
108;-28;-28;-28;-30;-30;-30;0.158361;0.158361;0.158361;
110;-94;-94;-94;0;0;0;0.151763;0.151763;0.151763;
109;-148;-148;-148;0;0;0;0.145165;0.145165;0.145165;
113;-134;-134;-134;60;60;60;0.0197952;0.0197952;0.0197952;
116;-109;-109;-109;0;0;0;0.0923774;0.0923774;0.0923774;
118;-85;-85;-85;30;30;30;0.0263936;0.0263936;0.0263936;
118;-87;-87;-87;-30;-30;-30;0.105574;0.105574;0.105574;
115;-101;-101;-101;0;0;0;0.0659839;0.0659839;0.0659839;
111;-99;-99;-99;0;0;0;0.118771;0.118771;0.118771;
115;-83;-83;-83;30;30;30;0.0263936;0.0263936;0.0263936;
107;-83;-83;-83;30;30;30;0.0197952;0.0197952;0.0197952;
110;-90;-90;-90;30;30;30;0.0263936;0.0263936;0.0263936;
111;-95;-95;-95;0;0;0;0.085779;0.085779;0.085779;
109;-100;-100;-100;30;30;30;0.0395903;0.0395903;0.0395903;
111;-101;-101;-101;0;0;0;0.0659839;0.0659839;0.0659839;
108;-106;-106;-106;-30;-30;-30;0.125369;0.125369;0.125369;
110;-114;-114;-114;-30;-30;-30;0.138566;0.138566;0.138566;
110;-132;-132;-132;0;0;0;0.145165;0.145165;0.145165;
109;-216;-216;-216;-30;-30;-30;0.211148;0.211148;0.211148;
108;-252;-252;-252;-30;-30;-30;0.310124;0.310124;0.310124;
107;-241;-241;-241;0;0;0;0.0791807;0.0791807;0.0791807;
109;-244;-244;-244;0;0;0;0.131968;0.131968;0.131968;
107;-262;-262;-262;0;0;0;0.303526;0.303526;0.303526;
110;-250;-250;-250;30;30;30;0.145165;0.145165;0.145165;
110;-246;-246;-246;0;0;0;0.0659839;0.0659839;0.0659839;
108;-260;-260;-260;-30;-30;-30;0.250739;0.250739;0.250739;
108;-249;-249;-249;0;0;0;0.131968;0.131968;0.131968;
113;-253;-253;-253;0;0;0;0.197952;0.197952;0.197952;
114;-250;-250;-250;0;0;0;0.118771;0.118771;0.118771;
114;-253;-253;-253;0;0;0;0.184755;0.184755;0.184755;
111;-245;-245;-245;0;0;0;0.0923774;0.0923774;0.0923774;
114;-246;-246;-246;0;0;0;0.112173;0.112173;0.112173;
115;-241;-241;-241;0;0;0;0.0329919;0.0329919;0.0329919;
115;-244;-244;-244;0;0;0;0.105574;0.105574;0.105574;
115;-244;-244;-244;0;0;0;0.0791807;0.0791807;0.0791807;
113;-243;-243;-243;0;0;0;0.0989758;0.0989758;0.0989758;
107;-257;-257;-257;-30;-30;-30;0.197952;0.197952;0.197952;
109;-243;-243;-243;0;0;0;0.0923774;0.0923774;0.0923774;
115;-245;-245;-245;0;0;0;0.125369;0.125369;0.125369;
109;-250;-250;-250;0;0;0;0.158361;0.158361;0.158361;
112;-263;-263;-263;-30;-30;-30;0.270534;0.270534;0.270534;
107;-243;-243;-243;0;0;0;0.145165;0.145165;0.145165;
111;-242;-242;-242;0;0;0;0.0263936;0.0263936;0.0263936;
109;-245;-245;-245;0;0;0;0.118771;0.118771;0.118771;
110;-250;-250;-250;0;0;0;0.16496;0.16496;0.16496;
111;-261;-261;-261;-30;-30;-30;0.257337;0.257337;0.257337;
109;-276;-276;-276;0;0;0;0.316723;0.316723;0.316723;
107;-375;-375;-375;-30;-30;-30;0.277132;0.277132;0.277132;
107;-486;-486;-486;0;0;0;0.316723;0.316723;0.316723;
112;-512;-512;-512;-30;-30;-30;0.402502;0.402502;0.402502;
107;-670;-670;-670;-30;-30;-30;0.323321;0.323321;0.323321;
111;-853;-853;-853;-30;-30;-30;0.303526;0.303526;0.303526;
114;-948;-948;-948;-60;-60;-60;0.382707;0.382707;0.382707;
108;-1091;-1091;-1091;-60;-60;-60;0.323321;0.323321;0.323321;
107;-1357;-1357;-1357;-60;-60;-60;0.316723;0.316723;0.316723;
108;-1492;-1492;-1492;-60;-60;-60;0.290329;0.290329;0.290329;
112;-1699;-1699;-1699;-30;-30;-30;0.283731;0.283731;0.283731;
107;-1782;-1782;-1782;-30;-30;-30;0.343116;0.343116;0.343116;
108;-1981;-1981;-1981;-60;-60;-60;0.343116;0.343116;0.343116;
107;-2131;-2131;-2131;-60;-60;-60;0.310124;0.310124;0.310124;
108;-2241;-2241;-2241;-30;-30;-30;0.290329;0.290329;0.290329;
