Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
133;6050;6050;6050;90;90;90;-0.125369;-0.125369;-0.125369;
130;6406;6406;6406;90;90;90;0;0;0;
115;6607;6607;6607;60;60;60;-0.0197952;-0.0197952;-0.0197952;
123;6915;6915;6915;30;30;30;-0.0263936;-0.0263936;-0.0263936;
125;7090;7090;7090;30;30;30;-0.0527871;-0.0527871;-0.0527871;
125;7310;7310;7310;30;30;30;-0.0461887;-0.0461887;-0.0461887;
127;7553;7553;7553;30;30;30;-0.0461887;-0.0461887;-0.0461887;
119;7821;7821;7821;60;60;60;-0.0461887;-0.0461887;-0.0461887;
118;8010;8010;8010;30;30;30;-0.125369;-0.125369;-0.125369;
121;8121;8121;8121;60;60;60;-0.112173;-0.112173;-0.112173;
120;8457;8457;8457;60;60;60;-0.112173;-0.112173;-0.112173;
114;8601;8601;8601;60;60;60;-0.184755;-0.184755;-0.184755;
116;8699;8699;8699;60;60;60;-0.270534;-0.270534;-0.270534;
119;8829;8829;8829;60;60;60;-0.263936;-0.263936;-0.263936;
142;9063;9063;9063;60;60;60;-0.191353;-0.191353;-0.191353;
115;9367;9367;9367;30;30;30;-0.184755;-0.184755;-0.184755;
130;9714;9714;9714;60;60;60;-0.138566;-0.138566;-0.138566;
129;10062;10062;10062;60;60;60;-0.105574;-0.105574;-0.105574;
133;10412;10412;10412;30;30;30;-0.085779;-0.085779;-0.085779;
132;10575;10575;10575;30;30;30;-0.145165;-0.145165;-0.145165;
121;10796;10796;10796;60;60;60;-0.125369;-0.125369;-0.125369;
117;11054;11054;11054;60;60;60;-0.131968;-0.131968;-0.131968;
121;11212;11212;11212;60;60;60;-0.105574;-0.105574;-0.105574;
123;11507;11507;11507;30;30;30;-0.217747;-0.217747;-0.217747;
123;11694;11694;11694;60;60;60;-0.191353;-0.191353;-0.191353;
121;11869;11869;11869;60;60;60;-0.158361;-0.158361;-0.158361;
123;12090;12090;12090;0;0;0;-0.184755;-0.184755;-0.184755;
122;12380;12380;12380;30;30;30;-0.105574;-0.105574;-0.105574;
122;12652;12652;12652;60;60;60;-0.0923774;-0.0923774;-0.0923774;
121;12911;12911;12911;60;60;60;-0.0329919;-0.0329919;-0.0329919;
122;13260;13260;13260;90;90;90;-0.085779;-0.085779;-0.085779;
116;13518;13518;13518;30;30;30;-0.112173;-0.112173;-0.112173;
117;13755;13755;13755;0;0;0;-0.125369;-0.125369;-0.125369;
122;13986;13986;13986;90;90;90;0.00659839;0.00659839;0.00659839;
121;14215;14215;14215;120;120;120;-0.0263936;-0.0263936;-0.0263936;
121;14387;14387;14387;30;30;30;-0.0131968;-0.0131968;-0.0131968;
118;14571;14571;14571;60;60;60;-0.0659839;-0.0659839;-0.0659839;
122;14835;14835;14835;90;90;90;-0.118771;-0.118771;-0.118771;
124;15053;15053;15053;120;120;120;-0.151763;-0.151763;-0.151763;
122;15296;15296;15296;90;90;90;-0.16496;-0.16496;-0.16496;
123;15537;15537;15537;0;0;0;-0.131968;-0.131968;-0.131968;
115;15661;15661;15661;60;60;60;-0.105574;-0.105574;-0.105574;
123;15848;15848;15848;60;60;60;-0.151763;-0.151763;-0.151763;
116;16057;16057;16057;0;0;0;-0.138566;-0.138566;-0.138566;
116;16169;16169;16169;60;60;60;-0.145165;-0.145165;-0.145165;
116;16350;16350;16350;90;90;90;-0.16496;-0.16496;-0.16496;
131;16587;16587;16587;60;60;60;-0.184755;-0.184755;-0.184755;
129;16967;16967;16967;120;120;120;-0.145165;-0.145165;-0.145165;
132;17345;17345;17345;90;90;90;-0.125369;-0.125369;-0.125369;
137;17726;17726;17726;90;90;90;-0.0923774;-0.0923774;-0.0923774;
127;18029;18029;18029;0;0;0;-0.16496;-0.16496;-0.16496;
121;18370;18370;18370;60;60;60;-0.0923774;-0.0923774;-0.0923774;
122;18703;18703;18703;90;90;90;-0.0989758;-0.0989758;-0.0989758;
121;18933;18933;18933;90;90;90;-0.112173;-0.112173;-0.112173;
122;19371;19371;19371;90;90;90;-0.0989758;-0.0989758;-0.0989758;
121;19710;19710;19710;60;60;60;-0.0923774;-0.0923774;-0.0923774;
118;20024;20024;20024;60;60;60;-0.125369;-0.125369;-0.125369;
119;20324;20324;20324;60;60;60;-0.0461887;-0.0461887;-0.0461887;
122;20535;20535;20535;0;0;0;-0.112173;-0.112173;-0.112173;
117;20790;20790;20790;30;30;30;-0.0989758;-0.0989758;-0.0989758;
116;21049;21049;21049;60;60;60;-0.112173;-0.112173;-0.112173;
116;21253;21253;21253;60;60;60;-0.085779;-0.085779;-0.085779;
115;21710;21710;21710;90;90;90;-0.00659839;-0.00659839;-0.00659839;
115;22015;22015;22015;30;30;30;-0.0725823;-0.0725823;-0.0725823;
115;22185;22185;22185;120;120;120;-0.0923774;-0.0923774;-0.0923774;
238;22588;22588;22588;120;120;120;-0.0659839;-0.0659839;-0.0659839;
129;22987;22987;22987;90;90;90;-0.0329919;-0.0329919;-0.0329919;
116;23210;23210;23210;30;30;30;-0.0791807;-0.0791807;-0.0791807;
117;23412;23412;23412;90;90;90;-0.0659839;-0.0659839;-0.0659839;
117;23780;23780;23780;30;30;30;-0.118771;-0.118771;-0.118771;
185;24081;24081;24081;60;60;60;-0.0923774;-0.0923774;-0.0923774;
115;24293;24293;24293;60;60;60;-0.230944;-0.230944;-0.230944;
121;24525;24525;24525;0;0;0;-0.211148;-0.211148;-0.211148;
125;24739;24739;24739;90;90;90;-0.191353;-0.191353;-0.191353;
125;24913;24913;24913;60;60;60;-0.145165;-0.145165;-0.145165;
119;25275;25275;25275;0;0;0;-0.211148;-0.211148;-0.211148;
125;25506;25506;25506;60;60;60;-0.112173;-0.112173;-0.112173;
120;25603;25603;25603;0;0;0;-0.105574;-0.105574;-0.105574;
120;25684;25684;25684;30;30;30;-0.171558;-0.171558;-0.171558;
122;25952;25952;25952;90;90;90;-0.0659839;-0.0659839;-0.0659839;
119;26187;26187;26187;60;60;60;-0.0461887;-0.0461887;-0.0461887;
123;26315;26315;26315;30;30;30;-0.0461887;-0.0461887;-0.0461887;
117;26381;26381;26381;0;0;0;-0.085779;-0.085779;-0.085779;
117;26459;26459;26459;30;30;30;-0.112173;-0.112173;-0.112173;
123;26555;26555;26555;30;30;30;-0.125369;-0.125369;-0.125369;
149;26805;26805;26805;60;60;60;-0.0989758;-0.0989758;-0.0989758;
116;27179;27179;27179;30;30;30;-0.0725823;-0.0725823;-0.0725823;
116;27483;27483;27483;90
