Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
122;-48213;-48213;-48213;-360;-360;-360;0.494879;0.494879;0.494879;
116;-49304;-49304;-49304;-300;-300;-300;0.422297;0.422297;0.422297;
113;-50363;-50363;-50363;-300;-300;-300;0.494879;0.494879;0.494879;
114;-51266;-51266;-51266;-360;-360;-360;0.488281;0.488281;0.488281;
115;-53188;-53188;-53188;-390;-390;-390;0.514674;0.514674;0.514674;
115;-54386;-54386;-54386;-360;-360;-360;0.422297;0.422297;0.422297;
115;-56131;-56131;-56131;-360;-360;-360;0.402502;0.402502;0.402502;
133;-57261;-57261;-57261;-390;-390;-390;0.475084;0.475084;0.475084;
114;-58895;-58895;-58895;-330;-330;-330;0.389305;0.389305;0.389305;
115;-60375;-60375;-60375;-360;-360;-360;0.376108;0.376108;0.376108;
114;-61802;-61802;-61802;-330;-330;-330;0.415698;0.415698;0.415698;
117;-62912;-62912;-62912;-360;-360;-360;0.402502;0.402502;0.402502;
115;-64397;-64397;-64397;-390;-390;-390;0.356313;0.356313;0.356313;
115;-65557;-65557;-65557;-330;-330;-330;0.442092;0.442092;0.442092;
115;-66425;-66425;-66425;-330;-330;-330;0.514674;0.514674;0.514674;
117;-67834;-67834;-67834;-360;-360;-360;0.395903;0.395903;0.395903;
116;-69728;-69728;-69728;-360;-360;-360;0.567461;0.567461;0.567461;
116;-71173;-71173;-71173;-360;-360;-360;0.389305;0.389305;0.389305;
119;-72629;-72629;-72629;-330;-330;-330;0.376108;0.376108;0.376108;
121;-74026;-74026;-74026;-330;-330;-330;0.422297;0.422297;0.422297;
119;-75382;-75382;-75382;-330;-330;-330;0.4091;0.4091;0.4091;
119;-76818;-76818;-76818;-330;-330;-330;0.343116;0.343116;0.343116;
122;-77927;-77927;-77927;-360;-360;-360;0.475084;0.475084;0.475084;
121;-79092;-79092;-79092;-330;-330;-330;0.310124;0.310124;0.310124;
115;-79836;-79836;-79836;0;0;0;-0.131968;-0.131968;-0.131968;
117;-79634;-79634;-79634;120;120;120;-0.145165;-0.145165;-0.145165;
115;-78956;-78956;-78956;120;120;120;-0.191353;-0.191353;-0.191353;
121;-78206;-78206;-78206;180;180;180;-0.151763;-0.151763;-0.151763;
122;-77444;-77444;-77444;210;210;210;-0.105574;-0.105574;-0.105574;
122;-76671;-76671;-76671;180;180;180;-0.171558;-0.171558;-0.171558;
123;-75996;-75996;-75996;210;210;210;-0.138566;-0.138566;-0.138566;
117;-75110;-75110;-75110;210;210;210;-0.171558;-0.171558;-0.171558;
115;-74114;-74114;-74114;210;210;210;-0.151763;-0.151763;-0.151763;
119;-73133;-73133;-73133;240;240;240;-0.125369;-0.125369;-0.125369;
121;-72228;-72228;-72228;240;240;240;-0.20455;-0.20455;-0.20455;
121;-71467;-71467;-71467;240;240;240;-0.151763;-0.151763;-0.151763;
124;-70399;-70399;-70399;210;210;210;-0.211148;-0.211148;-0.211148;
114;-69586;-69586;-69586;240;240;240;-0.191353;-0.191353;-0.191353;
116;-68678;-68678;-68678;240;240;240;-0.178156;-0.178156;-0.178156;
116;-68238;-68238;-68238;210;240;240;-0.20455;-0.20455;-0.20455;
120;-67097;-67097;-67097;210;210;210;-0.16496;-0.16496;-0.16496;
119;-66068;-66068;-66068;180;180;180;-0.085779;-0.085779;-0.085779;
135;-65241;-65241;-65241;210;210;210;-0.125369;-0.125369;-0.125369;
123;-64686;-64686;-64686;180;180;180;-0.211148;-0.211148;-0.211148;
124;-63388;-63388;-63388;180;180;180;-0.237542;-0.237542;-0.237542;
124;-62516;-62516;-62516;270;270;270;-0.171558;-0.171558;-0.171558;
120;-61563;-61563;-61563;210;210;210;-0.171558;-0.171558;-0.171558;
124;-60725;-60725;-60725;180;180;180;-0.158361;-0.158361;-0.158361;
119;-60065;-60065;-60065;270;270;270;-0.131968;-0.131968;-0.131968;
120;-59363;-59363;-59363;210;210;210;-0.145165;-0.145165;-0.145165;
118;-58315;-58315;-58315;240;240;240;-0.0593855;-0.0593855;-0.0593855;
121;-57384;-57384;-57384;150;150;150;-0.118771;-0.118771;-0.118771;
122;-56666;-56666;-56666;210;210;210;-0.197952;-0.197952;-0.197952;
122;-55709;-55709;-55709;150;150;150;-0.16496;-0.16496;-0.16496;
122;-55013;-55013;-55013;180;180;180;-0.277132;-0.277132;-0.277132;
118;-54222;-54222;-54222;210;210;210;-0.145165;-0.145165;-0.145165;
115;-53402;-53402;-53402;180;180;180;-0.105574;-0.105574;-0.105574;
117;-53028;-53028;-53028;210;210;210;-0.131968;-0.131968;-0.131968;
115;-51978;-51978;-51978;270;270;270;-0.36951;-0.36951;-0.36951;
114;-50510;-50510;-50510;390;390;390;-0.362911;-0.362911;-0.362911;
114;-49257;-492
