Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
134;8492;8492;8492;0;0;0;0.0197952;0.0197952;0.0197952;
116;8491;8491;8491;0;0;0;0.0593855;0.0593855;0.0593855;
119;8386;8386;8386;-30;-30;-30;0.237542;0.237542;0.237542;
147;8169;8169;8169;-90;-90;-90;0.230944;0.230944;0.230944;
115;7717;7717;7717;-90;-90;-90;0.250739;0.250739;0.250739;
119;7343;7343;7343;-120;-120;-120;0.184755;0.184755;0.184755;
171;6880;6880;6880;-90;-90;-90;0.230944;0.230944;0.230944;
113;6506;6506;6506;-120;-120;-120;0.224345;0.224345;0.224345;
116;6235;6235;6235;-60;-60;-60;0.237542;0.237542;0.237542;
125;5908;5908;5908;-60;-60;-60;0.257337;0.257337;0.257337;
123;5672;5672;5672;-90;-90;-90;0.217747;0.217747;0.217747;
123;5099;5099;5099;-120;-120;-120;0.184755;0.184755;0.184755;
122;4713;4713;4713;-120;-120;-120;0.263936;0.263936;0.263936;
122;4192;4192;4192;-90;-90;-90;0.178156;0.178156;0.178156;
115;3669;3669;3669;-150;-150;-150;0.184755;0.184755;0.184755;
122;3316;3316;3316;-90;-90;-90;0.270534;0.270534;0.270534;
122;2841;2841;2841;-90;-90;-90;0.191353;0.191353;0.191353;
123;2492;2492;2492;-90;-90;-90;0.178156;0.178156;0.178156;
122;2042;2042;2042;-90;-90;-90;0.217747;0.217747;0.217747;
122;1692;1692;1692;-90;-90;-90;0.191353;0.191353;0.191353;
118;1229;1229;1229;-120;-120;-120;0.16496;0.16496;0.16496;
116;829;829;829;-150;-150;-150;0.118771;0.118771;0.118771;
114;306;306;306;-150;-150;-150;0.211148;0.211148;0.211148;
116;-22;-22;-22;-60;-60;-60;0.16496;0.16496;0.16496;
117;-238;-238;-238;-120;-120;-120;0.171558;0.171558;0.171558;
114;-718;-718;-718;-120;-120;-120;0.197952;0.197952;0.197952;
116;-933;-933;-933;-120;-120;-120;0.217747;0.217747;0.217747;
115;-1358;-1358;-1358;-90;-90;-90;0.191353;0.191353;0.191353;
120;-1795;-1795;-1795;-90;-90;-90;0.237542;0.237542;0.237542;
115;-2141;-2141;-2141;-90;-90;-90;0.224345;0.224345;0.224345;
123;-2536;-2536;-2536;-120;-120;-120;0.230944;0.230944;0.230944;
120;-2879;-2879;-2879;-90;-90;-90;0.112173;0.112173;0.112173;
119;-3292;-3292;-3292;-60;-60;-60;0.237542;0.237542;0.237542;
124;-3619;-3619;-3619;-60;-60;-60;0.184755;0.184755;0.184755;
122;-4015;-4015;-4015;-60;-60;-60;0.171558;0.171558;0.171558;
120;-4287;-4287;-4287;-90;-90;-90;0.211148;0.211148;0.211148;
122;-4590;-4590;-4590;-90;-90;-90;0.112173;0.112173;0.112173;
122;-4848;-4848;-4848;-60;-60;-60;0.178156;0.178156;0.178156;
121;-5110;-5110;-5110;-90;-90;-90;0.191353;0.191353;0.191353;
123;-5443;-5443;-5443;-60;-60;-60;0.178156;0.178156;0.178156;
117;-5778;-5778;-5778;-30;-30;-30;0.118771;0.118771;0.118771;
119;-6032;-6032;-6032;0;0;0;0.105574;0.105574;0.105574;
122;-6286;-6286;-6286;-90;-90;-90;0.211148;0.211148;0.211148;
123;-6559;-6559;-6559;-90;-90;-90;0.184755;0.184755;0.184755;
116;-6896;-6896;-6896;-120;-120;-120;0.145165;0.145165;0.145165;
119;-7142;-7142;-7142;-90;-90;-90;0.0989758;0.0989758;0.0989758;
123;-7582;-7582;-7582;-90;-90;-90;0.125369;0.125369;0.125369;
115;-7863;-7863;-7863;-90;-90;-90;0.0989758;0.0989758;0.0989758;
119;-8135;-8135;-8135;-90;-90;-90;0.105574;0.105574;0.105574;
122;-8350;-8350;-8350;-90;-60;-60;0.178156;0.178156;0.178156;
120;-8780;-8780;-8780;-30;-30;-30;0.191353;0.191353;0.191353;
122;-8949;-8949;-8949;-60;-60;-60;0.211148;0.211148;0.211148;
114;-9277;-9277;-9277;-60;-60;-60;0.24414;0.24414;0.24414;
116;-9643;-9643;-9643;-90;-90;-90;0.178156;0.178156;0.178156;
116;-9922;-9922;-9922;-90;-90;-90;0.151763;0.151763;0.151763;
123;-10248;-10248;-10248;-60;-60;-60;0.0725823;0.0725823;0.0725823;
134;-10475;-10475;-10475;-60;-60;-60;0.0923774;0.0923774;0.0923774;
123;-10671;-10671;-10671;-60;-60;-60;0.145165;0.145165;0.145165;
113;-10843;-10843;-10843;-60;-60;-60;0.171558;0.171558;0.171558;
113;-11027;-11027;-11027;-30;-30;-30;0.217747;0.217747;0.217747;
118;-11203;-11203;-11203;-30;-30;-30;0.178156;0.178156;0.178156;
120;-11238;-11238;-11238;0;0;0;0.0329919;0.0329919;0.0329919;
120;-11238;-11238;-11238;0;0;0;0.0527871;0.0527871;0.0527871;
121;-11249;-11249;-11249;0;0;0;0.151763;0.151763;0.151763;
126;-11250;-11250;-11250;0;0;0;0.138566;0.138566;0.138566;
116;-11242;-11242;-11242;0;0;0;0.0197952;0.0197952;0.0197952;
133;-11304;-11304;-11304;-60;-60;-60;0.224345;0.224345;0.224345;
135;-11645;-11645;-11645;-120;-120;-120;0.171558;0.171558;0.171558;
133;-12045;-12045;-12045;-90;-90;-90;0.197952;0.197952;0.197952;
134;-12522;-12522;-12522;-60;-60;-60;0.230944;0.230944;0.230944;
134;-12950;-12950;-12950;-120;-120;-120;0.290329;0.290329;0.290329;
152;-13591;-13591;-13591;-120;-120;-120;0.171558;0.171558;0.171558;
125;-14001;-14001;-14001;-90;-90;-90;0.184755;0.184755;0.184755;
113;-14336;-14336;-14336;-90;-90;-90;0.197952;0.197952;0.197952;
115;-14741;-14741;-14741;-120;-120;-120;0.131968;0.131968;0.131968;
118;-15131;-15131;-15131;-120;-120;-120;0.131968;0.131968;0.131968;
119;-15391;-15391;-15391;-150;-150;-150;0.125369;0.125369;0.125369;
121;-15811;-15811;-15811;-120;-120;-120;0.178156;0.178156;0.178156;
123;-16297;-16297;-16297;-60;-60;-60;0.20455;0.20455;0.20455;
113;-16762;-16762;-16762;-60;-60;-60;0.131968;0.131968;0.131968;
116;-17079;-17079;-17079;-150;-150;-150;0.191353;0.191353;0.191353;
122;-17396;-17396;-17396;-60;-60;-60;0.211148;0.211148;0.211148;
122;-17841;-17841;-17841;-90;-90;-90;0.24414;0.24414;0.24414;
122;-18122;-18122;-18122;-60;-60;-60;0.20455;0.20455;0.20455;
119;-18545;-18545;-18545;-90;-90;-90;0.217747;0.217747;0.217747;
119;-18945;-18945;-18945;-120;-120;-120;0.20455;0.20455;0.20455;
123;-19279;-19279;-19279;-90;-90;-90;0.178156;0.178156;0.178156;
122;-19749;-19749;-19749;-60;-60;-60;0.151763;0.151763;0.151763;
123;-20134;-20134;-20134;-60;-60;-60;0.211148;0.211148;0.211148;
117;-20644;-20644;-20644;-120;-120;-120;0.211148;0.211148;0.211148;
113;-20999;-20999;-20999;-60;-60;-60;0.178156;0.178156;0.178156;
118;-21328;-21328;-21328;-60;-60;-60;0.250739;0.250739;0.250739;
123;-21578;-21578;-21578;-120;-120;-120;0.250739;0.250739;0.250739;
118;-22019;-22019;-22019;-60;-60;-60;0.197952;0.197952;0.197952;
118;-22414;-22414;-22414;-90;-90;-90;0.151763;0.151763;0.151763;
122;-22773;-22773;-22773;-60;-60;-60;0.171558;0.171558;0.171558;
122;-23241;-23241;-23241;-90;-90;-90;0.112173;0.112173;0.112173;
122;-23671;-23671;-23671;-90;-90;-90;0.178156;0.178156;0.178156;
122;-23911;-23911;-23911;-120;-120;-120;0.197952;0.197952;0.197952;
123;-24473;-24473;-24473;-120;-120;-120;0.16496;0.16496;0.16496;
121;-24772;-24772;-24772;-60;-60;-60;0.257337;0.257337;0.257337;
122;-25032;-25032;-25032;-60;-60;-60;0.230944;0.230944;0.230944;
120;-25326;-25326;-25326;-120;-120;-120;0.178156;0.178156;0.178156;
