Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
121;11489;11489;11489;-150;-150;-150;0.402502;0.402502;0.402502;
115;10857;10857;10857;-210;-210;-210;0.277132;0.277132;0.277132;
116;10318;10226;10226;-120;-120;-120;0.343116;0.343116;0.343116;
123;9864;9864;9864;-30;-30;-30;0.323321;0.323321;0.323321;
123;9904;9904;9904;0;0;0;0.118771;0.118771;0.118771;
114;10082;10082;10082;60;60;60;-0.131968;-0.131968;-0.131968;
115;10396;10396;10396;60;60;60;-0.290329;-0.290329;-0.290329;
126;10939;10939;10939;120;120;120;-0.217747;-0.217747;-0.217747;
118;11705;11705;11705;210;210;210;-0.303526;-0.303526;-0.303526;
122;12329;12329;12329;240;240;240;-0.310124;-0.310124;-0.310124;
123;13113;13113;13113;150;150;150;-0.138566;-0.138566;-0.138566;
121;13327;13327;13327;60;60;60;-0.131968;-0.131968;-0.131968;
121;13340;13340;13340;-30;-30;-30;0.158361;0.158361;0.158361;
123;13155;13155;13155;-90;-90;-90;0.283731;0.283731;0.283731;
121;12701;12701;12701;-90;-90;-90;0.428895;0.428895;0.428895;
122;12031;12031;12031;-240;-240;-240;0.527871;0.527871;0.527871;
124;11500;11500;11500;-210;-210;-210;0.323321;0.323321;0.323321;
122;10338;10338;10338;-210;-210;-210;0.270534;0.270534;0.270534;
123;9815;9815;9815;-60;-60;-60;0.283731;0.283731;0.283731;
123;9602;9602;9602;-30;-30;-30;0.171558;0.171558;0.171558;
117;9621;9621;9621;60;60;60;-0.0791807;-0.0791807;-0.0791807;
122;9824;9824;9824;120;120;120;-0.217747;-0.217747;-0.217747;
123;10267;10267;10267;180;180;180;-0.250739;-0.250739;-0.250739;
119;10839;10839;10839;150;150;150;-0.283731;-0.283731;-0.283731;
118;11580;11580;11580;180;180;180;-0.230944;-0.230944;-0.230944;
118;12457;12457;12457;120;120;120;-0.178156;-0.178156;-0.178156;
123;12813;12813;12813;60;60;60;-0.16496;-0.16496;-0.16496;
122;12866;12866;12866;0;0;0;0.0461887;0.0461887;0.0461887;
116;12799;12799;12799;-30;-30;-30;0.217747;0.217747;0.217747;
118;12547;12547;12547;-120;-120;-120;0.376108;0.376108;0.376108;
116;11791;11791;11791;-210;-210;-210;0.514674;0.514674;0.514674;
116;11055;11055;11055;-210;-210;-210;0.422297;0.422297;0.422297;
114;10522;10522;10522;-150;-150;-150;0.336518;0.336518;0.336518;
117;10145;10145;10145;-150;-150;-150;0.270534;0.270534;0.270534;
120;9907;9907;9907;-60;-60;-60;0.184755;0.184755;0.184755;
138;9850;9850;9850;60;60;60;-0.0725823;-0.0725823;-0.0725823;
137;10308;10308;10308;180;180;180;-0.283731;-0.283731;-0.283731;
115;10983;10983;10983;210;210;210;-0.303526;-0.303526;-0.303526;
124;11546;11546;11546;90;90;90;-0.296927;-0.296927;-0.296927;
123;12223;12223;12223;150;150;150;-0.283731;-0.283731;-0.283731;
126;12704;12704;12704;30;30;30;-0.125369;-0.125369;-0.125369;
128;12751;12751;12751;-30;-30;-30;0.0791807;0.0791807;0.0791807;
126;12668;12668;12668;-60;-60;-60;0.303526;0.303526;0.303526;
125;12339;12339;12339;-90;-90;-90;0.389305;0.389305;0.389305;
122;11716;11716;11716;-150;-150;-150;0.468486;0.468486;0.468486;
122;11003;11003;11003;-210;-210;-210;0.376108;0.376108;0.376108;
121;10352;10352;10352;-120;-120;-120;0.178156;0.178156;0.178156;
123;9962;9962;9962;-60;-60;-60;0.263936;0.263936;0.263936;
115;9905;9905;9905;0;0;0;0.0197952;0.0197952;0.0197952;
118;9904;9904;9904;-60;-60;-60;-0.0131968;-0.0131968;-0.0131968;
115;10285;10285;10285;150;150;150;-0.316723;-0.316723;-0.316723;
116;10911;10911;10911;240;240;240;-0.250739;-0.250739;-0.250739;
117;11319;11319;11319;120;120;120;-0.303526;-0.303526;-0.303526;
114;11914;11914;11914;90;90;90;-0.184755;-0.184755;-0.184755;
117;12175;12175;12175;0;0;0;-0.0989758;-0.0989758;-0.0989758;
123;12229;12229;12229;0;0;0;0.112173;0.112173;0.112173;
123;12145;12145;12145;-30;-30;-30;0.250739;0.250739;0.250739;
121;11952;11952;11952;-60;-60;-60;0.283731;0.283731;0.283731;
120;11241;11241;11241;-210;-210;-210;0.442092;0.442092;0.442092;
120;10622;10622;10622;-210;-210;-210;0.395903;0.395903;0.395903;
121;10131;10131;10131;-150;-150;-150;0.277132;0.277132;0.277132;
120;9720;9720;9720;0;0;0;0.257337;0.257337;0.257337;
116;9648;9648;9648;0;0;0;0.0659839;0.0659839;0.0659839;
159;9741;9741;9741;30;30;30;-0.16496;-0.16496;-0.16496;
123;10279;10279;10279;210;210;210;-0.362911;-0.362911;-0.362911;
142;11273;11273;11273;180;180;180;-0.310124;-0.310124;-0.310124;
118;12059;12059;12059;180;180;180;-0.296927;-0.296927;-0.296927;
116;12366;12366;12366;150;150;150;-0.0923774;-0.0923774;-0.0923774;
119;12748;12748;12748;0;0;0;0.0263936;0.0263936;0.0263936;
121;12749;12749;12749;-30;-30;-30;0.125369;0.125369;0.125369;
126;12684;12684;12684;-90;-90;-90;0.316723;0.316723;0.316723;
123;12221;12221;12221;-60;-60;-60;0.343116;0.343116;0.343116;
118;11197;11197;11197;-180;-180;-180;0.402502;0.402502;0.402502;
174;10239;10239;10239;-90;-90;-90;0.343116;0.343116;0.343116;
116;9819;9819;9819;-90;-90;-90;0.250739;0.250739;0.250739;
131;9493;9493;9493;0;0;0;0.16496;0.16496;0.16496;
136;9395;9395;9395;30;30;30;-0.0329919;-0.0329919;-0.0329919;
133;9711;9711;9711;120;120;120;-0.257337;-0.257337;-0.257337;
119;10343;10343;10343;150;150;150;-0.171558;-0.171558;-0.171558;
115;10819
