Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
121;4978;4978;4978;180;180;180;-0.24414;-0.24414;-0.24414;
120;5748;5748;5748;240;240;240;-0.250739;-0.250739;-0.250739;
118;6573;6573;6573;180;180;180;-0.16496;-0.16496;-0.16496;
116;7345;7345;7345;210;210;210;-0.250739;-0.250739;-0.250739;
117;7982;7982;7982;210;210;210;-0.24414;-0.24414;-0.24414;
125;8907;8907;8907;150;150;150;-0.217747;-0.217747;-0.217747;
122;9499;9499;9499;120;120;120;-0.250739;-0.250739;-0.250739;
119;9958;9958;9958;150;150;150;-0.237542;-0.237542;-0.237542;
120;10536;10536;10536;60;60;60;-0.277132;-0.277132;-0.277132;
120;10883;10883;10883;90;90;90;-0.24414;-0.24414;-0.24414;
116;11335;11335;11335;150;150;150;-0.24414;-0.24414;-0.24414;
123;11674;11674;11674;90;90;90;-0.217747;-0.217747;-0.217747;
119;12063;12063;12063;120;120;120;-0.263936;-0.263936;-0.263936;
121;12463;12463;12463;90;90;90;-0.178156;-0.178156;-0.178156;
120;12782;12782;12782;0;0;0;-0.0989758;-0.0989758;-0.0989758;
117;13009;13009;13009;0;0;0;0.0131968;0.0131968;0.0131968;
118;13075;13075;13075;0;0;0;0.0329919;0.0329919;0.0329919;
112;13112;13112;13112;30;30;30;-0.0197952;-0.0197952;-0.0197952;
114;13093;13093;13093;0;0;0;0.0197952;0.0197952;0.0197952;
119;13072;13072;13072;0;0;0;0.0395903;0.0395903;0.0395903;
120;12829;12829;12829;-90;-90;-90;0.0725823;0.0725823;0.0725823;
120;12511;12511;12511;-150;-150;-150;0.105574;0.105574;0.105574;
121;12066;12066;12066;-120;-120;-120;0.171558;0.171558;0.171558;
120;11498;11498;11498;-120;-120;-120;0.217747;0.217747;0.217747;
121;11043;11043;11043;-120;-120;-120;0.250739;0.250739;0.250739;
116;10467;10467;10467;-150;-150;-150;0.257337;0.257337;0.257337;
120;9875;9875;9875;-120;-120;-120;0.230944;0.230944;0.230944;
119;9171;9171;9171;-210;-210;-210;0.290329;0.290329;0.290329;
118;8674;8674;8674;-150;-150;-150;0.277132;0.277132;0.277132;
121;7977;7977;7977;-150;-150;-150;0.217747;0.217747;0.217747;
118;6890;6890;6890;-150;-150;-150;0.250739;0.250739;0.250739;
120;6521;6521;6521;-180;-180;-180;0.290329;0.290329;0.290329;
118;5784;5784;5784;-240;-240;-240;0.356313;0.356313;0.356313;
120;4493;4493;4493;-210;-210;-210;0.224345;0.224345;0.224345;
121;3929;3929;3929;-180;-180;-180;0.211148;0.211148;0.211148;
130;3233;3233;3233;-180;-180;-180;0.237542;0.237542;0.237542;
120;2246;2246;2246;-180;-180;-180;0.257337;0.257337;0.257337;
127;1564;1564;1564;-240;-240;-240;0.36951;0.36951;0.36951;
131;887;887;887;-150;-150;-150;0.217747;0.217747;0.217747;
122;-56;-56;-56;-150;-150;-150;0.250739;0.250739;0.250739;
119;-744;-744;-744;-150;-150;-150;0.237542;0.237542;0.237542;
122;-1212;-1212;-1212;-180;-180;-180;0.382707;0.382707;0.382707;
121;-1653;-1653;-1653;-180;-180;-180;0.237542;0.237542;0.237542;
120;-2294;-2294;-2294;-60;-60;-60;0.316723;0.316723;0.316723;
119;-2589;-2589;-2589;-150;-150;-150;0.283731;0.283731;0.283731;
121;-2965;-2965;-2965;-120;-120;-120;0.310124;0.310124;0.310124;
121;-3365;-3365;-3365;-120;-120;-120;0.250739;0.250739;0.250739;
118;-3788;-3788;-3788;-30;-30;-30;0.24414;0.24414;0.24414;
119;-3799;-3799;-3799;0;0;0;0.158361;0.158361;0.158361;
119;-3770;-3770;-3770;0;0;0;0.158361;0.158361;0.158361;
193;-3746;-3746;-3746;0;0;0;0.0131968;0.0131968;0.013
