Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
118;-141392;-141392;-141392;0;0;0;0.0263936;0.0263936;0.0263936;
235;-141396;-2572;146386;0;-60;0;0.0659839;0.184755;0.171558;
351;-141686;-2658;146694;-120;0;180;0.442092;0.24414;-0.230944;
472;-142800;-2777;147980;-390;-90;390;0.534469;0.250739;-0.224345;
587;-144803;-3173;150431;-450;-30;570;0.4091;0.224345;0.0659839;
707;-146198;-3452;152096;-420;-60;480;0.24414;0.197952;0.0923774;
839;-148150;-3791;154467;-450;-60;510;0.20455;0.296927;0.118771;
972;-149887;-4091;156404;-390;-120;510;0.138566;0.310124;0.112173;
1104;-151359;-4426;158336;-390;-60;420;0.356313;0.336518;0.118771;
1219;-152976;-4844;160400;-360;-90;450;0.389305;0.442092;-0.158361;
1346;-154102;-5130;161840;-390;-60;420;0.534469;0.395903;-0.0461887;
1470;-155672;-5624;163887;-300;-120;450;0.527871;0.230944;-0.178156;
1596;-157199;-6084;165765;-390;-120;480;0.336518;0.290329;-0.0131968;
1720;-159094;-6521;168027;-420;-90;480;0.382707;0.16496;0.0659839;
1835;-160620;-6930;170066;-450;-60;480;0.376108;0.171558;0.145165;
1950;-162212;-7250;172019;-420;-60;480;0.303526;0.329919;0.0461887;
2069;-163833;-7656;173930;-420;-90;510;0.475084;0.125369;-0.0131968;
2187;-165192;-7982;175547;-390;-120;480;0.237542;0.112173;0.0395903;
2308;-166994;-8445;177960;-390;-60;540;0.303526;0.257337;0.138566;
2434;-168075;-8705;179264;-420;0;480;0.303526;0.250739;0.211148;
2556;-169477;-8715;180635;-180;0;210;0.151763;0.191353;0.184755;
2688;-169837;-8706;180940;0;0;-30;0.00659839;0.0989758;0.415698;
2805;-169402;-8702;180527;150;30;-180;-0.296927;0.0329919;0.870987;
2925;-168194;-8673;179282;420;0;-420;-0.257337;0.0527871;0.798405;
3057;-166329;-8651;177438;510;0;-390;-0.217747;0.0527871;0.884184;
3182;-164370;-8652;175452;450;0;-420;-0.343116;0.0329919;0.85779;
3313;-162577;-8652;173608;420;0;-480;-0.263936;-0.0989758;0.824799;
3448;-160557;-8658;171432;450;0;-450;-0.277132;0.0461887;0.785208;
3571;-158722;-8648;169602;450;0;-480;-0.178156;0.0395903;0.8182;
3713;-157115;-8641;167951;390;30;-450;-0.36951;0;0.98316;
3830;-155117;-8640;165859;450;30;-480;-0.257337;-0.0593855;0.890782;
3945;-153356;-8647;164013;450;0;-450;-0.323321;-0.0725823;0.85779;
