Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
315;-82504;-82504;-82504;0;0;0;0.0131968;0.0131968;0.0131968;
122;-82533;-9669;168226;0;0;0;0.112173;-0.171558;0.494879;
120;-82749;-9266;168127;-90;180;-30;0.362911;-0.349715;0.620248;
117;-83194;-8396;167812;-150;240;-120;0.343116;-0.468486;0.640044;
118;-83828;-7374;167419;-180;270;-90;0.362911;-0.349715;0.626847;
121;-84484;-6308;167066;-180;270;-90;0.250739;-0.24414;0.659839;
134;-85163;-5303;166783;-120;210;-60;0.382707;-0.211148;0.633445;
135;-85899;-4361;166564;-120;210;0;0.283731;-0.343116;0.686232;
132;-86735;-3335;166313;-210;210;-30;0.296927;-0.382707;0.666437;
116;-87451;-2376;166135;-210;240;-30;0.329919;-0.310124;0.607052;
115;-88339;-1336;165989;-210;180;-60;0.382707;-0.336518;0.65324;
127;-89001;-570;165862;-240;240;-30;0.290329;-0.257337;0.593855;
130;-90043;587;165724;-210;270;-30;0.20455;-0.24414;0.61365;
131;-90974;1700;165576;-210;270;-30;0.217747;-0.145165;0.646642;
130;-91932;2850;165367;-180;240;-60;0.329919;-0.24414;0.527871;
128;-92794;3962;165249;-240;210;-90;0.329919;-0.237542;0.593855;
120;-93600;4756;165097;-210;240;-60;0.283731;-0.336518;0.686232;
144;-94351;5629;165105;-210;210;0;0.362911;-0.422297;0.527871;
119;-95388;6602;165106;-240;210;0;0.217747;-0.356313;0.44869;
121;-96322;7594;165106;-270;300;0;0.296927;-0.270534;0.488281;
126;-97305;8595;165105;-270;270;0;0.283731;-0.24414;0.468486;
128;-98293;9541;165107;-240;240;0;0.20455;-0.131968;0.422297;
126;-99354;10564;165105;-210;210;0;0.197952;-0.171558;0.488281;
120;-100169;11333;165110;-150;150;0;0.389305;-0.336518;0.36951;
121;-100921;12000;165125;-150;150;-30;0.323321;-0.389305;0.488281;
118;-101814;12777;165183;-240;180;30;0.323321;-0.343116;0.349715;
120;-102540;13463;165256;-270;240;30;0.310124;-0.277132;0.349715;
118;-103487;14281;165353;-240;210;30;0.270534;-0.290329;0.250739;
116;-104418;15058;165419;-210;210;30;0.303526;-0.389305;0.270534;
117;-105355;15854;165505;-300;210;0;0.303526;-0.362911;0.323321;
122;-106426;16690;165566;-240;240;30;0.125369;-0.178156;0.303526;
121;-107379;17601;165676;-270;210;30;0.270534;-0.105574;0.151763;
121;-108029;18157;165799;-240;150;60;0.402502;-0.24414;0.191353;
125;-109092;18872;166124;-300;180;60;0.349715;-0.263936;0.283731;
130;-110052;19463;166462;-270;120;90;0.290329;-0.303526;0.290329;
116;-111027;19998;166842;-240;90;150;0.270534;-0.329919;0.20455;
116;-112099;20611;167266;-240;90;90;0.4091;-0.428895;0.197952;
120;-113082;21238;167690;-270;210;120;0.395903;-0.270534;0.237542;
127;-113970;21761;168040;-270;150;120;0.250739;-0.224345;0.211148;
118;-115097;22380;168474;-270;90;120;0.290329;-0.389305;0.191353;
122;-116309;23152;168984;-240;150;90;0.343116;-0.263936;0.184755;
127;-117416;23839;169413;-270;180;90;0.263936;-0.290329;0.230944;
127;-118534;24457;169871;-240;180;90;0.230944;-0.131968;0.16496;
118;-119262;24891;170175;-240;150;90;0.263936;-0.250739;0.217747;
117;-120806;25891;170853;-270;150;90;0.329919;-0.16496;0.197952;
120;-121614;26329;171174;-300;180;120;0.395903;-0.16496;0.197952;
122;-122688;26847;171635;-240;180;90;0.250739;-0.224345;0.178156;
124;-123735;27421;172177;-240;180;90;0.24414;-0.197952;0.329919;
118;-124746;27961;172650;-300;120;90;0.283731;-0.211148;0.277132;
116;-125723;28408;173113;-210;120;90;0.303526;-0.20455;0.184755;
119;-126798;28999;173615;-270;180;120;0.316723;-0.178156;0.237542;
118;-127533;29426;173942;-210;90;90;0.316723;-0.211148;0.270534;
117;-128493;29925;174387;-240;150;120;0.316723;-0.125369;0.178156;
116;-129528;30387;174873;-270;90;90;0.224345;-0.24414;0.0725823;
121;-130383;30788;175261;-240;150;120;0.211148;-0.329919;0.171558;
124;-131498;31406;175884;-240;90;120;0.316723;-0.16496;0.125369;
122;-132440;31865;176362;-180;90;120;0.362911;-0.316723;0.145165;
128;-133404;32331;176872;-210;120;90;0.296927;-0.20455;0.145165;
124;-134451;32833;177385;-240;150;60;0.270534;-0.211148;0.138566;
127;-135710;33532;177998;-270;150;150;0.277132;-0.0989758;0.270534;
125;-136788;34089;178544;-300;90;180;0.323321;-0.191353;0.237542;
119;-137943;34560;179126;-300;120;150;0.178156;-0.16496;0.0989758;
119;-139097;35089;179764;-270;120;180;0.211148;-0.145165;0.303526;
121;-140111;35550;180361;-270;90;180;0.329919;-0.211148;0.171558;
126;-141041;35946;180919;-270;120;150;0.356313;-0.217747;0.224345;
125;-142007;36341;181425;-270;120;150;0.323321;-0.237542;0.105574;
125;-143000;36798;181926;-270;150;120;0.316723;-0.283731;0.112173;
331;-146042;38267;183480;-270;90;150;0.230944;-0.197952;0.131968;
