Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
134;-297680;-297680;-297680;0;0;0;0.0329919;0.0329919;0.0329919;
253;-297676;-83593;292081;0;-30;30;-0.0329919;0.270534;0.402502;
368;-297413;-84179;292333;120;-240;180;-0.323321;0.732421;0.105574;
487;-296744;-85670;293039;270;-510;210;-0.217747;0.415698;0.224345;
605;-295401;-88175;294302;270;-510;270;-0.0329919;0.329919;0.290329;
722;-294642;-89873;295149;210;-540;270;-0.217747;0.44869;0.145165;
840;-293721;-91874;296200;240;-540;270;-0.237542;0.442092;0.191353;
964;-292788;-93934;297271;270;-510;240;-0.250739;0.395903;0.197952;
1094;-291751;-95864;298273;270;-510;240;-0.145165;0.541068;0.151763;
1224;-290582;-98244;299489;240;-510;270;-0.112173;0.290329;0.257337;
1376;-289085;-101352;301121;240;-540;270;-0.151763;0.283731;0.283731;
1490;-288210;-103073;301973;270;-510;210;-0.0791807;0.402502;0.171558;
1617;-287410;-104629;302701;180;-450;240;-0.105574;0.389305;0.085779;
1746;-286430;-106792;303826;240;-480;240;-0.230944;0.659839;0.184755;
1889;-285406;-109056;305019;150;-480;240;-0.263936;0.494879;0.237542;
2002;-284297;-111278;306151;240;-450;240;-0.158361;0.534469;0.0923774;
2121;-283440;-112930;306978;270;-480;210;-0.178156;0.415698;0.20455;
2252;-282284;-115352;308231;240;-540;270;-0.184755;0.4091;0.250739;
2376;-281332;-117433;309275;240;-540;270;-0.191353;0.191353;0.283731;
2499;-280234;-119411;310365;270;-510;300;-0.0461887;0.402502;0.250739;
2616;-279299;-121378;311290;180;-510;240;-0.224345;0.468486;0.224345;
2736;-278409;-123253;312286;180;-480;270;-0.145165;0.547666;0.16496;
2852;-277552;-125333;313361;240;-570;270;-0.283731;0.435494;0.191353;
2970;-276509;-127334;314401;270;-540;270;-0.16496;0.607052;0.0791807;
3086;-275450;-129366;315412;270;-540;270;-0.16496;0.395903;0.211148;
3206;-274617;-131071;316267;240;-510;240;-0.178156;0.428895;0.257337;
3322;-273619;-133162;317303;240;-510;240;-0.197952;0.296927;0.277132;
3440;-272484;-135267;318358;300;-510;240;-0.0659839;0.402502;0.197952;
3558;-271427;-137311;319366;270;-540;330;-0.0593855;0.468486;0.171558;
3674;-270512;-139338;320423;210;-540;300;-0.211148;0.428895;0.24414;
3793;-269596;-141459;321511;240;-540;300;-0.24414;0.263936;0.217747;
3913;-268526;-143476;322552;300;-540;270;-0.158361;0.356313;0.250739;
4039;-267462;-145540;323516;270;-480;210;-0.257337;0.422297;0.250739;
4164;-266534;-147238;324358;240;-510;300;-0.112173;0.329919;0.250739;
4285;-265501;-149280;325317;270;-480;180;-0.24414;0.290329;0.376108;
4402;-264031;-150767;325548;240;-180;0;-0.0197952;0.178156;0.494879;
4518;-263301;-150977;325211;150;0;-120;-0.0725823;0.0197952;0.884184;
