Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
140;-299112;-299112;-299112;0;0;0;0.0197952;0.0197952;0.0197952;
263;-299134;-13831;290138;-60;0;30;0.0989758;0.0395903;0.24414;
384;-299469;-13827;290527;-90;0;210;0.527871;0.16496;-0.125369;
502;-300409;-13844;291554;-420;-30;480;0.745618;0.20455;-0.138566;
622;-303234;-13957;294579;-510;0;510;0.20455;0.237542;0.197952;
742;-304122;-14039;295530;-480;-30;480;0.277132;0.224345;0.16496;
918;-307191;-14336;298908;-480;0;480;0.257337;0.303526;0;
1039;-308867;-14572;300885;-420;-60;480;0.211148;0.277132;0.138566;
1155;-310369;-14676;302425;-420;-60;480;0.151763;0.257337;0.16496;
1276;-311410;-14832;303617;-390;-30;420;0.389305;0.263936;-0.0395903;
1413;-314038;-15092;306623;-420;90;420;0.303526;0.178156;-0.131968;
1534;-315691;-15074;308495;-390;0;450;0.329919;0.0725823;0.290329;
1659;-317130;-15078;309941;-420;0;390;0.323321;0.217747;0.0395903;
1784;-318259;-15093;311095;-390;-30;420;0.191353;0.323321;0.0131968;
1900;-320124;-15244;313193;-390;-60;390;0.4091;0.283731;0.0329919;
2023;-322179;-15345;315507;-450;0;450;0.527871;0.277132;0.0791807;
2139;-323879;-15369;317280;-450;0;420;0.36951;0.362911;0.0923774;
2255;-325586;-15598;319053;-390;-60;450;0.250739;0.323321;0.0263936;
2375;-327158;-15865;320890;-390;-60;480;0.356313;0.270534;-0.085779;
2501;-327888;-16012;321812;-390;-60;450;0.4091;0.257337;0.105574;
2623;-330326;-16546;324840;-360;-120;510;0.428895;0.277132;-0.00659839;
2748;-331600;-16849;326394;-360;-60;510;0.415698;0.283731;-0.0923774;
2864;-333370;-17264;328563;-420;-60;480;0.468486;0.230944;0.0725823;
2986;-334739;-17534;330132;-360;-90;480;0.24414;0.283731;0.00659839;
3106;-336054;-17777;331734;-420;-60;480;0.316723;0.224345;0.105574;
3233;-338356;-18264;334582;-390;-60;420;0.316723;0.24414;0.138566;
3357;-339935;-18599;336456;-420;-30;480;0.415698;0.20455;0.118771;
3482;-341640;-18875;338402;-450;-90;510;0.283731;0.211148;-0.00659839;
3598;-343023;-19107;340024;-390;-30;450;0.237542;0.250739;0.224345;
3719;-344089;-19316;341313;-420;-120;420;0.263936;0.112173;0.138566;
3835;-346254;-19597;343798;-390;-60;450;0.323321;0.290329;0.112173;
3954;-348195;-19906;345986;-450;-60;480;0.283731;0.24414;0.0791807;
4078;-349784;-20232;347887;-420;-90;510;0.237542;0.178156;-0.0395903;
4202;-351380;-20605;349839;-390;-90;510;0.250739;0.283731;0.0593855;
4324;-352590;-20891;351370;-330;-60;450;0.415698;0.217747;-0.138566;
4441;-354367;-21269;353529;-420;-60;450;0.296927;0.171558;0.0791807;
4558;-355771;-21421;355143;-450;-60;480;0.270534;0.145165;0;
4678;-357536;-21600;357060;-450;-30;480;0.125369;0.303526;0.158361;
4803;-359325;-21669;358909;-390;-30;420;0.151763;0.270534;0.0659839;
4929;-360924;-21669;360704;-420;-30;420;0.44869;0.158361;0.0197952;
5056;-362981;-21705;362745;-510;0;450;0.270534;0.118771;0.151763;
5183;-365115;-21709;364906;-420;0;450;0.197952;0.16496;0.178156;
5301;-366610;-21706;366306;-360;0;390;0.0923774;0.0527871;0.310124;
5419;-367600;-21711;367371;-120;0;150;0.0725823;0.085779;0.4091;
5544;-367683;-21741;367549;30;0;-30;-0.0395903;0.0659839;0.468486;
5668;-367188;-21735;367117;240;30;-210;-0.428895;0.0725823;0.877586;
5793;-365844;-21722;365772;390;0;-420;-0.290329;0.0989758;0.8182;
5915;-364344;-21728;364300;420;0;-390;-0.178156;0.0593855;0.831397;
6041;-361946;-21726;361946;510;0;-480;-0.270534;0.0659839;0.844594;
6164;-360087;-21724;360090;480;30;-510;-0.131968;0.0791807;0.765413;
6287;-357994;-21741;357937;420;0;-450;-0.270534;0.112173;0.765413;
6402;-357147;-21736;357066;420;0;-390;-0.336518;0.178156;0.699429;
6523;-354811;-21755;354884;480;-30;-480;-0.184755;0.230944;0.837995;
6646;-352743;-21760;352786;450;0;-420;-0.16496;0.184755;0.732421;
6769;-350912;-21781;351013;420;0;-450;-0.191353;0.178156;0.732421;
6886;-349182;-21815;349239;420;0;-450;-0.329919;0.151763;0.732421;
7002;-347403;-21827;347584;420;0;-420;-0.257337;0.178156;0.884184;
7119;-345640;-21837;345800;420;30;-450;-0.217747;0.151763;0.745618;
7235;-344158;-21836;344270;450;0;-420;-0.250739;0.171558;0.719224;
7351;-342367;-21832;342580;450;0;-450;-0.16496;0.0659839;0.73902;
7471;-340620;-21836;340836;450;0;-450;-0.336518;0.184755;0.791807;
7588;-338863;-21834;339108;480;0;-480;-0.224345;0.16496;0.791807;
7707;-337077;-21835;337335;420;0;-420;-0.171558;0.20455;0.758815;
7838;-335256;-21837;335552;450;-30;-420;-0.118771;0.171558;0.758815;
7957;-333540;-21856;333804;420;30;-420;-0.277132;0.20455;0.772011;
8083;-331808;-21882;332182;480;-30;-390;-0.250739;0.329919;0.870987;
8203;-329706;-21837;330232;420;0;-390;-0.263936;0.085779;0.745618;
8320;-328230;-21828;328802;480;0;-390;-0.138566;0.145165;0.725823;
8437;-326459;-21841;327196;450;-30;-420;-0.270534;0.197952;0.811602;
8556;-324433;-21876;325248;450;0;-390;-0.303526;0.230944;0.864389;
8684;-322958;-22002;323938;450;0;-420;-0.237542;0.270534;0.903979;
8807;-320829;-22081;322001;480;0;-420;-0.131968;0.138566;0.805003;
8923;-318971;-22178;320340;420;30;-450;-0.197952;0.24414;0.824799;
9042;-317474;-22336;318942;450;-60;-390;-0.310124;0.415698;0.646642;
9161;-315548;-22677;317400;480;-120;-360;-0.20455;0.395903;0.725823;
9287;-313250;-23503;315944;480;-210;-330;-0.270534;0.415698;0.884184;
9403;-311243;-24610;315024;450;-360;-150;-0.191353;0.475084;0.593855;
9518;-309663;-26389;314932;300;-480;120;-0.184755;0.501478;0.178156;
9636;-309015;-27697;315465;270;-420;210;-0.151763;0.296927;0.283731;
9754;-308289;-29297;316355;210;-480;240;-0.151763;0.422297;0.263936;
9876;-307392;-31265;317410;240;-450;210;-0.0725823;0.455289;0.125369;
10000;-306328;-33807;318870;180;-480;330;-0.0989758;0.547666;0.0791807;
10117;-305501;-35833;320081;180;-480;300;-0.0263936;0.455289;0.191353;
10239;-304698;-37903;321307;240;-480;300;-0.0791807;0.323321;0.230944;
10365;-303958;-39907;322550;210;-480;300;-0.0659839;0.395903;0.145165;
10491;-303234;-41920;323877;180;-480;330;-0.085779;0.356313;0.184755;
10615;-302507;-44286;325468;120;-510;360;-0.145165;0.488281;0.171558;
10741;-301895;-46342;326823;180;-480;300;-0.125369;0.36951;0.171558;
10858;-301118;-48533;328348;90;-480;330;-0.171558;0.514674;0.105574;
10971;-300613;-50139;329444;120;-480;330;-0.16496;0.494879;0.112173;
11085;-299851;-52232;330748;150;-540;360;-0.0791807;0.356313;0.112173;
11201;-299208;-54068;331904;210;-480;330;-0.085779;0.422297;0.171558;
11318;-298380;-56317;333443;120;-480;330;-0.105574;0.633445;0.085779;
11436;-297851;-58034;334551;180;-510;360;-0.118771;0.481682;0.217747;
11552;-297130;-60065;335885;150;-510;330;-0.085779;0.415698;0.145165;
11668;-296511;-62100;337230;180;-510;360;-0.125369;0.468486;0.171558;
11789;-295890;-63978;338592;150;-510;360;-0.0923774;0.455289;0.158361;
11913;-295350;-65703;339745;180;-540;330;-0.0923774;0.356313;0.16496;
12039;-294716;-67795;341221;180;-510;330;-0.0395903;0.323321;0.263936;
12160;-293903;-70423;342939;180;-450;270;-0.085779;0.382707;0.0461887;
12279;-293333;-72010;344012;150;-480;330;-0.125369;0.481682;0.184755;
12405;-292706;-73982;345328;180;-450;300;-0.191353;0.435494;0.171558;
12530;-291990;-76314;346937;180;-540;360;-0.112173;0.468486;0.112173;
12651;-291454;-78339;348492;210;-420;360;-0.0527871;0.435494;0.277132;
12774;-291190;-80014;349997;-30;-360;420;0.145165;0.422297;0.0527871;
12900;-291964;-80949;351872;-330;-90;420;0.382707;0.158361;0.0593855;
13021;-293958;-81089;353845;-540;60;450;0.263936;0;0.145165;
13138;-295854;-80965;355574;-420;0;420;0.230944;0.0263936;0.20455;
13258;-297344;-80825;356935;-450;60;390;0.24414;-0.0329919;0.151763;
13379;-299240;-80656;358576;-420;30;390;0.197952;-0.0263936;0.158361;
13505;-300968;-80470;360170;-390;30;390;0.336518;-0.0329919;0.0527871;
13625;-303054;-80225;361946;-450;30;390;0.343116;-0.138566;0.0329919;
13747;-304520;-79991;363260;-450;90;420;0.343116;-0.0791807;0.085779;
13873;-306638;-79654;365093;-420;90;390;0.4091;0.0791807;0;
14000;-308552;-79302;366649;-450;0;390;0.250739;-0.00659839;0.0593855;
14126;-310373;-79064;368143;-480;0;390;0.395903;-0.131968;-0.178156;
14253;-312242;-78838;369817;-480;150;450;0.376108;-0.085779;0.158361;
14383;-314470;-78502;371675;-480;60;390;0.277132;-0.0131968;0.0263936;
14500;-316149;-78205;373106;-480;90;360;0.310124;-0.0527871;0.0989758;
14619;-318424;-77756;374909;-480;90;390;0.237542;-0.00659839;0.112173;
14738;-320333;-77425;376464;-420;60;360;0.277132;-0.105574;0.131968;
15139;-326553;-76315;381459;-510;120;390;0.250739;-0.191353;0.0791807;
15256;-328060;-75947;382698;-420;90;360;0.376108;-0.151763;0.0923774;
15378;-330138;-75527;384298;-420;120;300;0.475084;-0.211148;0.0329919;
15506;-331907;-75201;385732;-450;60;360;0.501478;-0.191353;0;
15635;-333664;-74933;387215;-480;30;390;0.494879;-0.138566;-0.131968;
15760;-335775;-74564;389028;-450;120;390;0.336518;-0.171558;0.138566;
15882;-337593;-74181;390555;-420;90;360;0.442092;-0.0131968;0.0527871;
16011;-339599;-73725;392046;-540;120;420;0.270534;-0.131968;0.191353;
16137;-342030;-73124;393799;-570;150;390;0.171558;-0.085779;0.145165;
16265;-344064;-72457;395220;-510;270;240;0.283731;-0.329919;0.296927;
16394;-346183;-70490;395626;-420;540;-30;0.151763;-0.131968;0.679634;
16527;-347440;-68286;394717;-240;450;-270;0.0461887;-0.362911;0.758815;
16644;-348067;-66698;393820;-180;510;-300;0.138566;-0.257337;0.758815;
16757;-348896;-64710;392656;-240;450;-270;0.0923774;-0.224345;0.897381;
16871;-349723;-62657;391464;-240;510;-330;0.0197952;-0.112173;0.8182;
16987;-350469;-60645;390110;-150;480;-360;0.0989758;-0.250739;0.732421;
17108;-351046;-58746;388882;-150;420;-330;0.118771;-0.356313;0.837995;
17232;-351676;-56749;387576;-210;540;-360;0.158361;-0.211148;0.772011;
17361;-352346;-54695;386224;-150;510;-360;0.125369;-0.0725823;0.765413;
17487;-353051;-52463;384628;-210;480;-360;0.151763;-0.277132;0.745618;
17612;-353539;-50902;383547;-120;450;-330;0.125369;-0.237542;0.791807;
