Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
121;-728762;-728762;-728762;0;0;0;0.0395903;0.0395903;0.0395903;
120;-728748;-175861;1024834;0;-30;0;-0.0989758;0.250739;0.44869;
118;-728615;-176178;1024847;30;-90;30;-0.356313;0.554265;0.158361;
119;-728324;-176637;1024921;150;-150;30;-0.428895;0.646642;0.20455;
117;-727461;-177870;1025204;180;-270;60;-0.349715;0.461887;0.191353;
117;-726780;-178769;1025458;180;-270;60;-0.356313;0.508076;0.217747;
118;-726151;-179703;1025754;180;-240;90;-0.316723;0.501478;0.290329;
119;-725459;-180653;1026100;120;-210;120;-0.36951;0.567461;0.250739;
115;-724752;-181664;1026396;210;-240;120;-0.230944;0.435494;0.24414;
117;-724118;-182533;1026622;210;-270;30;-0.237542;0.461887;0.230944;
120;-723311;-183654;1026872;240;-270;30;-0.197952;0.329919;0.211148;
118;-722538;-184664;1027122;210;-240;0;-0.263936;0.415698;0.191353;
117;-721753;-185658;1027382;210;-180;60;-0.277132;0.593855;0.151763;
120;-721356;-186262;1027586;150;-240;90;-0.257337;0.475084;0.250739;
119;-720420;-187591;1027923;210;-330;90;-0.197952;0.4091;0.237542;
122;-719727;-188495;1028181;210;-240;60;-0.112173;0.296927;0.296927;
122;-719085;-189352;1028391;180;-270;120;-0.145165;0.36951;0.237542;
116;-718260;-190483;1028725;210;-270;60;-0.250739;0.428895;0.277132;
117;-717476;-191712;1029098;150;-240;60;-0.217747;0.329919;0.217747;
116;-717113;-192235;1029261;210;-270;90;-0.145165;0.349715;0.303526;
118;-716123;-193541;1029643;210;-270;60;-0.171558;0.521273;0.230944;
121;-715411;-194538;1029951;180;-300;60;-0.217747;0.521273;0.277132;
120;-714883;-195394;1030232;180;-240;90;-0.16496;0.343116;0.316723;
117;-714066;-196618;1030607;240;-270;30;-0.184755;0.36951;0.250739;
125;-713243;-197654;1030835;210;-240;90;-0.0659839;0.36951;0.158361;
119;-712491;-198676;1031102;240;-270;30;-0.151763;0.323321;0.211148;
122;-711861;-199700;1031429;180;-240;90;-0.158361;0.277132;0.257337;
119;-711238;-200705;1031782;210;-240;90;-0.171558;0.316723;0.230944;
124;-710706;-201468;1032079;120;-240;120;-0.178156;0.310124;0.184755;
127;-710027;-202567;1032532;180;-240;120;-0.184755;0.461887;0.310124;
136;-709455;-203483;1032936;90;-240;150;-0.197952;0.382707;0.349715;
116;-708683;-204651;1033354;150;-240;120;-0.16496;0.415698;0.329919;
119;-708124;-205485;1033619;150;-240;30;-0.138566;0.349715;0.24414;
125;-707383;-206630;1033949;120;-240;90;-0.145165;0.349715;0.277132;
118;-706797;-207661;1034254;150;-270;90;-0.277132;0.237542;0.283731;
115;-705996;-208856;1034704;180;-210;60;-0.24414;0.303526;0.316723;
118;-705667;-209309;1034872;150;-240;60;-0.257337;0.455289;0.20455;
116;-704774;-210515;1035274;210;-300;90;-0.224345;0.501478;0.283731;
117;-704164;-211582;1035659;120;-330;90;-0.217747;0.435494;0.250739;
119;-703717;-212290;1035938;150;-300;90;-0.145165;0.415698;0.270534;
117;-703010;-213529;1036462;180;-270;90;-0.211148;0.382707;0.303526;
119;-702376;-214622;1036872;210;-300;60;-0.138566;0.336518;0.118771;
121;-701731;-215694;1037273;150;-270;120;-0.145165;0.257337;0.24414;
125;-701051;-216739;1037767;150;-210;150;-0.0263936;0.283731;0.336518;
124;-700354;-217875;1038255;150;-240;120;-0.0791807;0.4091;0.303526;
123;-699866;-218631;1038546;150;-210;60;-0.112173;0.415698;0.382707;
123;-699283;-219677;1038877;180;-270;60;-0.211148;0.329919;0.20455;
115;-698806;-220507;1039172;120;-240;90;-0.20455;0.303526;0.296927;
117;-698052;-221802;1039672;150;-270;120;-0.257337;0.475084;0.178156;
172;-697214;-223149;1040156;150;-270;90;-0.24414;0.336518;0.171558;
127;-696599;-224212;1040543;210;-240;120;-0.171558;0.323321;0.197952;
133;-695964;-225168;1040964;150;-210;90;-0.263936;0.468486;0.184755;
142;-695289;-226259;1041423;150;-300;150;-0.250739;0.488281;0.178156;
140;-694680;-227403;1041947;150;-240;90;-0.24414;0.415698;0.303526;
139;-693997;-228617;1042479;180;-330;150;-0.237542;0.4091;0.237542;
137;-693283;-229840;1043018;150;-270;120;-0.125369;0.362911;0.329919;
140;-692660;-231077;1043577;120;-330;180;-0.131968;0.382707;0.184755;
138;-691969;-232334;1044167;150;-270;120;-0.0659839;0.362911;0.257337;
123;-691350;-233573;1044801;120;-300;180;-0.085779;0.461887;0.20455;
128;-690808;-234623;1045328;150;-300;180;-0.16496;0.475084;0.257337;
150;-690188;-235894;1045976;90;-300;150;-0.224345;0.356313;0.270534;
128;-689559;-237156;1046623;150;-270;90;-0.118771;0.389305;0.171558;
127;-689024;-238254;1047120;180;-300;90;-0.217747;0.362911;0.112173;
126;-688486;-239294;1047580;180;-270;120;-0.224345;0.44869;0.16496;
124;-687748;-240597;1048130;180;-270;120;-0.112173;0.356313;0.131968;
123;-687153;-241656;1048577;180;-240;120;-0.158361;0.316723;0.131968;
126;-686541;-242784;1049110;90;-270;120;-0.224345;0.382707;0.158361;
125;-686067;-243736;1049620;90;-270;150;-0.178156;0.382707;0.171558;
122;-685516;-244714;1050123;180;-240;120;-0.16496;0.382707;0.211148;
129;-684996;-245710;1050567;180;-240;90;-0.230944;0.415698;0.237542;
125;-684448;-246820;1051096;90;-300;150;-0.24414;0.402502;0.211148;
125;-684032;-247666;1051490;150;-210;120;-0.20455;0.310124;0.303526;
125;-683495;-248694;1052004;180;-240;150;-0.0989758;0.316723;0.296927;
125;-682922;-249874;1052643;120;-240;120;-0.0923774;0.310124;0.20455;
124;-682428;-250965;1053241;120;-240;90;-0.178156;0.356313;0.270534;
124;-682134;-251641;1053598;120;-180;150;-0.16496;0.376108;0.277132;
126;-681451;-253082;1054368;60;-300;120;-0.224345;0.36951;0.178156;
127;-680955;-254077;1054861;90;-300;120;-0.191353;0.36951;0.211148;
124;-680545;-254891;1055237;120;-240;90;-0.138566;0.290329;0.270534;
125;-679985;-256110;1055808;90;-300;150;-0.145165;0.263936;0.118771;
122;-679486;-257036;1056342;120;-270;150;-0.0989758;0.36951;0.125369;
157;-678830;-258464;1057097;120;-240;150;-0.085779;0.428895;0.158361;
121;-678595;-258962;1057387;90;-240;150;-0.0461887;0.36951;0.125369;
117;-678022;-260161;1058068;180;-240;120;-0.0593855;0.415698;0.178156;
117;-677466;-261373;1058698;60;-240;150;-0.0725823;0.349715;0.24414;
367;-676093;-264443;1060242;150;-210;120;-0.0461887;0.230944;0.263936;
199;-675259;-266010;1061107;120;-270;120;-0.171558;0.435494;0.151763;
158;-674626;-267451;1061928;90;-210;150;-0.0923774;0.389305;0.263936;
