Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
122;-551918;-551918;-551918;0;0;0;0.0263936;0.0263936;0.0263936;
117;-551852;116643;295952;90;-60;0;-0.0725823;0.191353;0.514674;
116;-551373;116544;295791;150;60;-60;-0.263936;0.138566;0.936971;
116;-550719;116476;295462;240;-60;-150;-0.224345;0.24414;0.864389;
119;-549591;116143;294733;210;-60;-180;-0.138566;0.263936;0.824799;
129;-548778;115856;294173;300;-120;-150;-0.270534;0.310124;0.844594;
125;-547622;115394;293413;210;-120;-120;-0.217747;0.197952;0.791807;
123;-546549;114950;292810;270;-150;-180;-0.16496;0.145165;0.791807;
126;-545476;114472;292192;270;-120;-120;-0.24414;0.197952;0.77861;
129;-544232;113960;291454;300;-120;-180;-0.270534;0.250739;0.699429;
127;-542990;113421;290803;270;-120;-150;-0.171558;0.20455;0.772011;
127;-542115;112983;290330;270;-150;-150;-0.145165;0.217747;0.686232;
128;-540904;112340;289642;210;-120;-90;-0.197952;0.191353;0.673036;
127;-540245;112007;289335;270;-60;-180;-0.283731;0.184755;0.706028;
127;-538726;111294;288628;270;-120;-120;-0.277132;0.310124;0.673036;
125;-537685;110794;288134;240;-90;-180;-0.224345;0.277132;0.719224;
127;-536590;110266;287625;210;-60;-150;-0.184755;0.316723;0.752216;
117;-535732;109840;287235;300;-150;-120;-0.283731;0.475084;0.831397;
116;-534510;109241;286700;270;-150;-90;-0.270534;0.343116;0.811602;
117;-533469;108639;286190;300;-150;-90;-0.24414;0.481682;0.752216;
121;-532619;108099;285764;240;-180;-120;-0.24414;0.455289;0.732421;
119;-531632;107531;285348;240;-120;-90;-0.263936;0.395903;0.679634;
117;-530548;106868;284941;240;-150;-90;-0.191353;0.36951;0.673036;
120;-529569;106186;284583;210;-180;-90;-0.224345;0.263936;0.725823;
117;-528374;105382;284188;270;-240;-60;-0.184755;0.250739;0.745618;
119;-527460;104712;283943;270;-210;0;-0.224345;0.277132;0.732421;
122;-526387;103895;283698;210;-240;0;-0.125369;0.263936;0.646642;
123;-525358;103137;283454;210;-180;-120;-0.131968;0.323321;0.580658;
118;-524465;102447;283236;270;-210;-60;-0.237542;0.323321;0.607052;
117;-523599;101771;283039;270;-180;-60;-0.283731;0.468486;0.659839;
118;-522715;100966;282952;180;-210;0;-0.250739;0.303526;0.686232;
119;-521845;100097;282944;180;-240;0;-0.270534;0.343116;0.692831;
120;-521398;99651;282944;240;-240;0;-0.237542;0.323321;0.706028;
118;-520343;98610;282939;240;-210;0;-0.197952;0.336518;0.699429;
122;-519361;97712;282938;240;-180;0;-0.145165;0.310124;0.547666;
128;-518247;96629;282956;270;-240;0;-0.171558;0.303526;0.461887;
122;-517248;95642;282956;210;-210;0;-0.171558;0.349715;0.468486;
114;-516445;94790;282954;150;-180;0;-0.250739;0.343116;0.468486;
169;-515435;93782;282964;150;-210;0;-0.296927;0.468486;0.376108;
117;-514919;93207;282965;180;-210;0;-0.263936;0.402502;0.382707;
118;-513730;91897;283002;270;-270;0;-0.230944;0.362911;0.336518;
119;-512742;90728;283138;240;-240;30;-0.237542;0.290329;0.376108;
118;-511986;89865;283226;210;-270;0;-0.191353;0.277132;0.415698;
116;-511089;88829;283248;270;-240;0;-0.118771;0.24414;0.343116;
