Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
127;-489689;147642;345056;-270;60;180;0.290329;-0.0989758;0.105574;
128;-490932;148125;345831;-270;120;150;0.277132;-0.0923774;0.118771;
127;-492013;148544;346483;-270;150;150;0.197952;-0.0593855;0.112173;
126;-493084;148884;347179;-240;90;180;0.20455;-0.178156;0.230944;
122;-494129;149266;347866;-240;90;150;0.20455;-0.131968;0.16496;
117;-495024;149583;348460;-90;30;120;0.112173;0;0.336518;
117;-495162;149580;348465;0;0;0;0.0197952;0.0725823;0.481682;
121;-495150;149576;348465;0;0;0;0.00659839;0.0593855;0.468486;
119;-495152;149576;348465;0;0;0;0.0197952;0.0659839;0.481682;
120;-495152;149576;348465;0;0;0;0.0263936;0.0659839;0.488281;
124;-495152;149576;348465;0;0;0;0.0131968;0.0593855;0.475084;
121;-495152;149576;348465;0;0;0;0.0263936;0.0659839;0.481682;
117;-495152;149576;348465;0;0;0;0.0263936;0.0659839;0.481682;
127;-495152;149576;348465;0;0;0;0.00659839;0.0593855;0.475084;
117;-495152;149576;348465;0;0;0;0.0197952;0.0659839;0.475084;
119;-495152;149576;348465;0;0;0;0.0263936;0.0659839;0.475084;
119;-495152;149576;348465;0;0;0;0.0263936;0.0659839;0.481682;
119;-495152;149576;348465;0;0;0;0.0329919;0.0791807;0.481682;
116;-495152;149576;348465;0;0;0;0.0197952;0.0659839;0.481682;
121;-495152;149576;348465;0;0;0;0.0329919;0.0725823;0.475084;
116;-495152;149576;348465;0;0;0;0.00659839;0.0593855;0.475084;
118;-495152;149576;348465;0;0;0;0.0263936;0.0791807;0.488281;
119;-495152;149576;348465;0;0;0;0.0131968;0.0593855;0.475084;
116;-495152;149576;348465;0;0;0;0.0197952;0.0659839;0.475084;
120;-495152;149576;348465;0;0;0;0.0263936;0.0725823;0.481682;
120;-495152;149576;348465;0;0;0;0.0197952;0.0725823;0.481682;
121;-495152;149576;348465;0;0;0;0.0197952;0.0725823;0.475084;
121;-495152;149576;348465;0;0;0;0.00659839;0.0593855;0.461887;
118;-495152;149576;348465;0;0;0;0.0197952;0.0659839;0.475084;
116;-495152;149576;348465;0;0;0;0.0197952;0.0725823;0.481682;
123;-495152;149576;348465;0;0;0;0.0197952;0.0659839;0.481682;
121;-495152;149576;348465;0;0;0;0.0131968;0.0593855;0.481682;
118;-495152;149576;348465;0;0;0;0.0197952;0.0659839;0.488281;
350;-495152;149576;348465;0;0;0;0.0197952;0.0593855;0.475084;
