Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
19014;-47270;-57997;82805;240;-540;300;-0.118771;0.382707;0.151763;
19129;-46177;-60683;84418;240;-510;300;-0.0659839;0.521273;0.125369;
19246;-45471;-62343;85404;180;-480;270;-0.0329919;0.389305;0.0791807;
19363;-44690;-64310;86535;180;-450;300;-0.0461887;0.389305;0.0593855;
19483;-43958;-66339;87810;180;-510;330;-0.0791807;0.250739;0.125369;
19600;-43255;-68325;89131;150;-450;330;-0.0593855;0.303526;0.257337;
19720;-42567;-70221;90351;120;-540;300;-0.151763;0.527871;0.0329919;
19840;-41907;-72134;91576;180;-510;330;-0.0527871;0.461887;0.0791807;
19958;-41068;-74562;93095;150;-480;300;-0.171558;0.263936;0.151763;
20081;-40444;-76198;94108;180;-480;330;-0.0527871;0.475084;0.0461887;
20205;-39749;-78026;95322;120;-480;330;-0.0923774;0.44869;0.0329919;
20322;-39064;-80078;96694;180;-510;360;-0.0791807;0.362911;0.24414;
20440;-38213;-82548;98223;150;-510;330;-0.0263936;0.237542;0.105574;
20558;-37582;-84209;99300;180;-510;360;-0.085779;0.481682;0.085779;
20683;-36899;-86065;100525;180;-510;300;-0.0725823;0.475084;0.0923774;
20808;-36371;-88013;101854;180;-480;330;-0.197952;0.442092;0.105574;
20932;-35807;-90278;103534;120;-510;360;-0.118771;0.296927;0.138566;
21053;-35432;-92214;105142;0;-420;450;0.0329919;0.303526;0.217747;
21179;-35796;-93211;106653;-240;-210;480;0.36951;0.184755;0;
21305;-37820;-93590;109092;-420;-30;450;0.310124;0.105574;0.118771;
21429;-39613;-93630;110881;-420;0;420;0.270534;0.191353;0.118771;
21555;-41066;-93582;112279;-420;30;450;0.349715;0.0725823;-0.0593855;
21680;-42783;-93523;113978;-480;30;390;0.362911;0.0395903;0.0329919;
21803;-44841;-93442;115864;-390;0;420;0.362911;0.0395903;-0.0131968;
21926;-46579;-93442;117560;-450;-30;420;0.415698;0.112173;-0.112173;
22042;-48414;-93432;119247;-450;0;420;0.376108;0.0329919;0.085779;
22163;-50202;-93412;120925;-420;30;390;0.415698;-0.0131968;-0.00659839;
22278;-52065;-93283;122634;-450;30;420;0.237542;0.0263936;0.0329919;
22397;-53860;-93166;124275;-420;0;420;0.435494;-0.0197952;-0.0791807;
22523;-55571;-93169;125944;-450;0;390;0.36951;0.0197952;0.0461887;
22648;-57313;-93162;127622;-420;30;390;0.428895;-0.0791807;0.00659839;
22770;-59140;-92976;129241;-450;90;420;0.395903;0.0725823;0.0395903;
22884;-61325;-92738;131191;-480;60;450;0.336518;0.00659839;0.105574;
23002;-63190;-92549;132839;-450;30;450;0.4091;-0.0395903;-0.0593855;
23124;-65107;-92396;134569;-540;60;450;0.349715;-0.171558;0.0989758;
23247;-66733;-92160;135961;-480;60;390;0.270534;-0.105574;0.118771;
23371;-68352;-91921;137349;-480;30;450;0.263936;-0.0395903;0.20455;
23497;-70505;-91671;139324;-450;60;420;0.382707;-0.112173;0.0395903;
23616;-72780;-91400;141281;-480;90;420;0.20455;-0.131968;0.184755;
23735;-74724;-91098;142887;-510;90;420;0.217747;-0.0263936;0.145165;
23855;-76713;-90756;144484;-480;60;450;0.217747;-0.145165;0.263936;
23990;-78623;-90411;146112;-540;120;360;0.349715;-0.171558;0.184755;
24109;-80250;-90126;147349;-510;120;360;0.237542;-0.217747;0.0725823;
24245;-83066;-89530;149610;-510;150;330;0.270534;-0.16496;0.138566;
24380;-84953;-88914;150892;-450;90;300;0.422297;-0.296927;0.0197952;
24516;-86944;-88019;152012;-390;270;150;0.316723;-0.290329;0.270534;
24651;-88330;-86405;151982;-240;450;-90;0.158361;-0.382707;0.745618;
24786;-89693;-83917;151144;-300;570;-270;0.178156;-0.191353;0.686232;
24927;-91096;-81331;149804;-240;450;-180;0.16496;-0.290329;0.686232;
