Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
118;-15703;-63907;122981;-210;30;180;0.257337;-0.224345;0.145165;
120;-16633;-63669;123743;-240;60;180;0.263936;-0.0989758;0.237542;
119;-17740;-63425;124617;-240;60;180;0.270534;-0.0329919;0.0527871;
117;-18575;-63217;125222;-270;120;210;0.310124;-0.0197952;0.0923774;
116;-19594;-62894;125923;-270;60;150;0.376108;0.0131968;-0.0593855;
122;-20484;-62840;126651;-240;0;210;0.343116;0.0263936;-0.0131968;
118;-21343;-62818;127440;-210;0;210;0.422297;-0.0197952;0;
118;-22277;-62742;128326;-270;30;210;0.290329;-0.0593855;0.16496;
121;-23148;-62722;129098;-330;0;270;0.290329;-0.0131968;0.0989758;
135;-24338;-62671;130141;-270;0;210;0.356313;-0.0329919;0.118771;
117;-25423;-62663;131127;-180;0;150;0.263936;0;0.0329919;
119;-26217;-62663;131828;-240;0;240;0.257337;0.0659839;0.0791807;
124;-27143;-62615;132736;-210;30;210;0.250739;0;0.145165;
117;-28076;-62570;133712;-180;30;240;0.527871;0.0659839;0.0725823;
118;-28862;-62541;134515;-210;0;210;0.442092;0.0659839;0.125369;
119;-29601;-62530;135214;-270;0;210;0.501478;0.0395903;0;
117;-30736;-62487;136235;-270;0;210;0.362911;0.00659839;0.0197952;
118;-31550;-62475;137015;-210;0;240;0.316723;0.0263936;0.125369;
122;-32513;-62449;137944;-210;0;210;0.250739;0.0395903;0.0593855;
119;-33457;-62428;138848;-180;0;210;0.20455;0.00659839;0.0791807;
118;-34514;-62414;139847;-270;0;240;0.184755;-0.0791807;0.178156;
126;-35371;-62383;140715;-240;30;210;0.24414;0.00659839;0.131968;
121;-36137;-62324;141517;-210;0;180;0.356313;0.0395903;0.105574;
120;-36742;-62291;142082;-210;0;210;0.376108;0.0527871;-0.0527871;
126;-37554;-62205;142837;-240;30;240;0.461887;0.085779;-0.125369;
118;-38607;-62172;143817;-240;0;210;0.422297;-0.0263936;0.0725823;
121;-39436;-62177;144702;-180;0;180;0.44869;-0.0395903;0.112173;
128;-40176;-62180;145443;-210;0;240;0.356313;0.0593855;0.125369;
123;-41359;-62182;146590;-270;0;240;0.395903;0.0659839;-0.0395903;
119;-42150;-62183;147338;-210;0;240;0.224345;0.0197952;0.0593855;
790;-46449;-62165;151799;30;0;-30;0.0197952;0.0527871;0.461887;
