Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
111;-575486;-575486;-575486;0;0;0;0.0131968;0.0131968;0.0131968;
122;-575486;87824;274716;0;0;0;0.0131968;0.0725823;0.475084;
116;-575410;87873;274607;120;60;-60;-0.105574;-0.118771;0.897381;
117;-575026;88119;273933;120;120;-210;-0.178156;-0.250739;0.923774;
132;-574551;88474;273073;180;120;-270;-0.151763;-0.191353;0.765413;
115;-573837;88930;271879;150;60;-210;-0.171558;-0.131968;0.745618;
116;-573328;89256;271066;150;90;-240;-0.158361;-0.230944;0.844594;
118;-572857;89609;270203;120;30;-210;-0.283731;-0.263936;0.831397;
118;-572252;90156;269065;120;180;-240;-0.329919;-0.171558;0.936971;
122;-571693;90642;268032;90;120;-270;-0.389305;-0.112173;0.936971;
128;-570964;91113;266808;150;60;-300;-0.329919;-0.211148;0.798405;
126;-570406;91443;265916;150;120;-210;-0.257337;-0.085779;0.805003;
126;-569743;91839;264884;180;60;-210;-0.237542;-0.151763;0.758815;
122;-569022;92153;263870;180;60;-210;-0.230944;-0.16496;0.824799;
123;-568229;92443;262842;210;60;-240;-0.151763;-0.125369;0.851192;
125;-567212;92670;261591;210;30;-270;-0.118771;-0.112173;0.772011;
126;-566309;92720;260575;180;0;-240;-0.0791807;0.0329919;0.752216;
126;-565300;92721;259496;240;0;-210;-0.16496;0.0395903;0.844594;
120;-564347;92721;258551;150;30;-210;-0.217747;0.0263936;0.811602;
117;-563719;92720;257867;180;0;-180;-0.277132;0.0527871;0.758815;
119;-562855;92721;257005;210;0;-210;-0.131968;0.0593855;0.725823;
123;-562104;92723;256269;210;0;-270;-0.178156;0.0131968;0.791807;
125;-561271;92724;255436;210;0;-210;-0.237542;0.0131968;0.831397;
128;-560335;92726;254544;240;0;-240;-0.263936;0.0527871;0.884184;
123;-559635;92730;253788;180;0;-240;-0.217747;0;0.765413;
117;-558429;92732;252669;180;0;-150;-0.16496;0.0725823;0.8182;
118;-557703;92727;251936;210;0;-240;-0.237542;0.118771;0.725823;
117;-556819;92703;251105;270;0;-210;-0.178156;0.16496;0.772011;
117;-555905;92594;250294;240;-60;-240;-0.283731;0.158361;0.745618;
119;-554938;92456;249522;240;-60;-210;-0.191353;0.191353;0.73902;
125;-553991;92246;248805;270;-60;-180;-0.263936;0.24414;0.758815;
118;-553027;91969;248111;270;-60;-240;-0.250739;0.257337;0.712626;
117;-551985;91686;247438;300;-60;-180;-0.211148;0.263936;0.798405;
120;-550977;91373;246847;270;-120;-150;-0.178156;0.277132;0.877586;
126;-550038;90996;246237;240;-90;-180;-0.230944;0.230944;0.851192;
127;-549138;90657;245614;210;-90;-180;-0.250739;0.296927;0.805003;
126;-548136;90259;244946;180;-90;-90;-0.329919;0.303526;0.791807;
117;-547559;89999;244611;300;-120;-150;-0.316723;0.270534;0.798405;
118;-546466;89547;243942;180;0;-30;-0.0725823;0.0527871;0.666437;
122;-546231;89492;243957;0;0;0;0.0131968;0.0395903;0.468486;
116;-546242;89481;243957;0;0;0;0.0263936;0.0593855;0.468486;
114;-546242;89477;243957;0;0;0;0.0197952;0.0527871;0.475084;
116;-546242;89476;243957;0;0;0;0.0263936;0.0527871;0.468486;
117;-546242;89474;243957;0;0;0;0.0197952;0.0527871;0.475084;
121;-546242;89473;243957;0;0;0;0.0197952;0.0593855;0.475084;
117;-546242;89473;243957;0;0;0;0.0131968;0.0461887;0.468486;
132;-546242;89473;243957;0;0;0;0.0263936;0.0461887;0.461887;
132;-546242;89472;243957;0;0;0;0.0197952;0.0395903;0.461887;
123;-546242;89472;243957;0;0;0;0.0263936;0.0593855;0.481682;
123;-546242;89472;243957;0;0;0;0.0263936;0.0527871;0.475084;
123;-546242;89472;243957;0;0;0;0.0263936;0.0527871;0.468486;
123;-546242;89472;243957;0;0;0;0.0197952;0.0527871;0.475084;
122;-546242;89472;243957;0;0;0;0.0197952;0.0527871;0.468486;
115;-546242;89472;243957;0;0;0;0.0197952;0.0527871;0.461887;
116;-546242;89472;243957;0;0;0;0.0197952;0.0395903;0.468486;
114;-546242;89472;243957;0;0;0;0.0263936;0.0527871;0.475084;
122;-546242;89471;243957;0;0;0;0.0197952;0.0461887;0.461887;
118;-546242;89471;243957;0;0;0;0.0131968;0.0461887;0.468486;
122;-546242;89471;243957;0;0;0;0.0197952;0.0593855;0.468486;
113;-546242;89471;243957;0;0;0;0.0329919;0.0593855;0.468486;
117;-546242;89471;243957;0;0;0;0.00659839;0.0461887;0.461887;
122;-546242;89471;243957;0;0;0;0.0197952;0.0527871;0.461887;
