Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
4083;-285416;-85603;350491;480;-210;-300;-0.501478;0.0989758;0.976561;
4198;-283234;-85896;348744;450;0;-360;-0.171558;0.105574;0.77861;
4319;-281466;-85886;347070;450;0;-450;-0.230944;0.105574;0.851192;
4445;-279652;-85884;345252;450;0;-450;-0.20455;0.112173;0.837995;
4569;-277874;-85883;343438;450;0;-450;-0.224345;0.0923774;0.798405;
4695;-276142;-85880;341622;450;30;-480;-0.224345;0.085779;0.752216;
4821;-274119;-85849;339620;450;0;-420;-0.257337;0.151763;0.851192;
4948;-272270;-85852;337809;450;0;-450;-0.112173;0.171558;0.73902;
5071;-270110;-85855;335693;390;0;-420;-0.178156;0.118771;0.864389;
5190;-268437;-85852;333914;420;0;-450;-0.257337;0.112173;0.791807;
5315;-266680;-85838;332155;420;0;-390;-0.277132;0.0593855;0.877586;
5435;-265221;-85842;330758;450;0;-450;-0.283731;0.16496;0.811602;
5556;-263120;-85840;328615;450;0;-510;-0.211148;0.0725823;0.805003;
5669;-261404;-85841;326807;390;0;-450;-0.303526;0.0527871;0.699429;
5789;-259953;-85826;325347;450;0;-450;-0.290329;0.0923774;0.758815;
5914;-257958;-85830;323438;420;0;-390;-0.237542;0.0593855;0.910578;
6035;-256203;-85830;321690;450;0;-480;-0.257337;0.0659839;0.884184;
6154;-254672;-85834;320166;480;-30;-420;-0.197952;0.0989758;0.844594;
6271;-252875;-85833;318323;450;0;-480;-0.250739;0.0131968;0.77861;
6399;-251115;-85831;316572;420;0;-450;-0.224345;0;0.8182;
6518;-249138;-85834;314638;450;0;-450;-0.310124;0.0659839;0.897381;
6640;-247617;-85832;313112;450;30;-450;-0.138566;0.00659839;0.791807;
6762;-245660;-85825;311037;450;0;-480;-0.389305;0.0461887;0.791807;
6889;-243834;-85820;309158;480;-30;-480;-0.138566;0.0593855;0.772011;
7014;-242071;-85827;307467;420;0;-390;-0.211148;0.0461887;0.903979;
7140;-240363;-85823;305726;480;0;-450;-0.310124;0.0593855;0.851192;
7265;-238298;-85826;303579;420;0;-450;-0.197952;0.0131968;0.758815;
7392;-236491;-85821;301705;420;0;-420;-0.277132;-0.0131968;0.752216;
7518;-234678;-85816;300003;450;0;-390;-0.263936;0.0395903;0.897381;
7642;-232677;-85823;298066;480;0;-480;-0.224345;0.0593855;0.791807;
7759;-230956;-85822;296283;450;0;-480;-0.303526;0.0131968;0.765413;
7877;-229239;-85826;294485;450;0;-480;-0.296927;-0.00659839;0.712626;
7997;-227459;-85810;292706;450;0;-450;-0.290329;-0.0395903;0.798405;
8118;-225705;-85827;291118;450;0;-480;-0.303526;0.0263936;0.936971;
8236;-223880;-85823;289253;450;0;-510;-0.178156;0.0197952;0.706028;
8355;-222126;-85825;287456;360;0;-450;-0.296927;-0.0395903;0.811602;
8480;-220415;-85829;285641;450;0;-450;-0.263936;0.0329919;0.77861;
8604;-218644;-85821;283914;420;0;-420;-0.310124;0.0461887;0.923774;
8729;-216835;-85828;282111;420;0;-480;-0.131968;0.0461887;0.752216;
8853;-214688;-85826;279931;450;0;-450;-0.303526;0.0527871;0.805003;
8976;-213022;-85826;278182;450;0;-450;-0.270534;0.0395903;0.811602;
9092;-211288;-85820;276458;450;0;-450;-0.224345;0.0263936;0.837995;
9210;-209528;-85821;274748;450;0;-480;-0.171558;-0.00659839;0.805003;
9326;-208367;-85809;273551;480;0;-480;-0.191353;-0.0329919;0.758815;
9441;-206559;-85778;271694;450;0;-450;-0.138566;0.0263936;0.844594;
9555;-204549;-85811;269669;480;0;-450;-0.237542;0.0527871;0.844594;
9675;-202795;-85823;268022;450;0;-390;-0.283731;0.0725823;0.969963;
9793;-201104;-85830;266363;420;0;-420;-0.283731;0.0989758;0.837995;
9912;-199311;-85822;264557;480;0;-420;-0.171558;0.125369;0.719224;
10028;-197532;-85831;262787;480;0;-480;-0.171558;0.105574;0.673036;
10145;-196044;-85830;261292;450;0;-420;-0.16496;0.0527871;0.77861;
10262;-194305;-85831;259640;420;0;-420;-0.197952;0.0923774;0.903979;
10377;-192534;-85858;257974;420;0;-390;-0.184755;0.277132;0.877586;
10494;-191280;-85983;256884;480;-150;-360;-0.263936;0.435494;0.73902;
10614;-188797;-87689;255928;390;-450;0;-0.158361;0.580658;0.277132;
10733;-187661;-89557;256455;270;-510;210;-0.178156;0.468486;0.263936;
10857;-186744;-91533;257399;240;-450;270;-0.145165;0.494879;0.191353;
10974;-186129;-92841;258086;210;-510;270;-0.118771;0.4091;0.158361;
11092;-184892;-95483;259549;210;-510;330;-0.0329919;0.428895;0.178156;
11209;-184129;-97160;260551;210;-510;240;-0.0461887;0.362911;0.230944;
11325;-183140;-99593;261855;210;-540;360;-0.085779;0.455289;0.131968;
11441;-182418;-101381;262883;210;-510;300;-0.0923774;0.250739;0.0989758;
11558;-181630;-103380;264100;210;-480;300;-0.171558;0.395903;0.158361;
11675;-180861;-105332;265290;240;-540;300;-0.16496;0.494879;0.191353;
11800;-180169;-107023;266279;180;-510;270;-0.0923774;0.422297;0.145165;
11927;-179199;-109514;267751;240;-570;330;-0.131968;0.283731;0.290329;
12051;-178339;-111481;268991;180;-480;300;-0.125369;0.376108;0.257337;
12175;-177515;-113428;270071;210;-480;270;-0.0329919;0.389305;0.151763;
12300;-176457;-115736;271337;240;-540;300;-0.0461887;0.343116;0.112173;
12423;-175577;-117837;272503;210;-570;300;-0.0989758;0.395903;0.178156;
12542;-174674;-119767;273662;240;-450;300;-0.00659839;0.57406;0.158361;
12656;-173886;-121813;274773;150;-510;300;-0.197952;0.475084;0.16496;
12777;-173098;-123884;276028;210;-540;330;-0.145165;0.343116;0.20455;
12904;-172287;-125975;277273;240;-540;300;-0.131968;0.316723;0.16496;
13032;-171320;-127961;278378;210;-510;300;-0.0725823;0.44869;0.00659839;
13152;-170243;-130375;279730;210;-510;300;-0.0395903;0.435494;0.145165;
13275;-169388;-132516;280982;210;-570;330;-0.085779;0.343116;0.16496;
13412;-168566;-134590;282249;240;-450;270;0;0.468486;0.112173;
13526;-167705;-136615;283444;210;-540;270;-0.0197952;0.310124;0.16496;
13646;-166800;-139054;284988;240;-540;300;-0.125369;0.415698;0.303526;
13770;-166048;-141179;286186;270;-540;300;-0.171558;0.290329;0.105574;
13896;-165302;-142832;287123;180;-480;300;-0.16496;0.501478;0.0197952;
14020;-164352;-145033;288439;180;-510;300;-0.230944;0.61365;0.0659839;
14143;-163556;-147040;289648;180;-510;330;-0.171558;0.488281;0.151763;
14266;-162736;-149194;290942;210;-600;360;-0.105574;0.224345;0.158361;
14380;-161872;-151320;292288;210;-540;330;-0.0329919;0.475084;0.184755;
14498;-161035;-153294;293470;210;-480;300;0.0131968;0.468486;0.118771;
14618;-160145;-155298;294603;210;-480;270;0.0395903;0.428895;0.0791807;
14744;-159405;-157370;295792;210;-510;300;-0.0725823;0.224345;0.20455;
14868;-158728;-159242;297079;210;-480;330;-0.105574;0.521273;0.118771;
14991;-158039;-161544;298552;210;-540;330;-0.138566;0.415698;0.224345;
15118;-157221;-163659;299894;210;-540;360;-0.118771;0.283731;0.184755;
15243;-156471;-165683;301159;180;-450;240;-0.184755;0.303526;0.184755;
15367;-155655;-167656;302330;210;-480;300;-0.105574;0.336518;0.191353;
15493;-154730;-169966;303691;210;-480;300;-0.118771;0.389305;0.138566;
15619;-153844;-171968;304872;180;-510;360;-0.0725823;0.310124;0.184755;
15743;-153060;-174000;306001;240;-480;240;-0.138566;0.362911;0.184755;
15867;-152036;-176204;307328;210;-510;270;-0.0395903;0.376108;0.125369;
15991;-151382;-177857;308289;180;-480;300;-0.0461887;0.36951;0.250739;
16114;-150892;-179194;309115;180;-480;300;-0.0527871;0.237542;0.131968;
16234;-149864;-182188;310971;180;-480;300;-0.125369;0.277132;0.217747;
16351;-149182;-183971;312174;150;-420;270;-0.145165;0.461887;0.112173;
16466;-148521;-185921;313385;180;-480;360;-0.0725823;0.356313;0.0593855;
16585;-147859;-187649;314389;180;-540;330;-0.118771;0.316723;-0.0197952;
16701;-147045;-189787;315668;210;-570;360;-0.0989758;0.316723;0.16496;
16818;-146160;-191779;316925;210;-420;270;-0.0593855;0.481682;0.184755;
16941;-145322;-193765;318055;180;-480;300;0;0.4091;0.197952;
17064;-144458;-195789;319233;240;-480;270;0.00659839;0.36951;0.125369;
17189;-143534;-198199;320662;210;-450;270;-0.0659839;0.277132;0.217747;
17313;-142916;-200066;321878;0;-390;360;-0.0989758;0.329919;0.0197952;
17438;-143373;-201338;323762;-330;-150;450;0.541068;0.105574;-0.085779;
17564;-144595;-201587;325273;-450;-30;480;0.290329;0.0461887;0.230944;
17689;-146446;-201575;327033;-450;0;420;0.376108;0;0.118771;
17814;-148298;-201544;328791;-510;30;450;0.217747;-0.112173;0.257337;
17941;-150522;-201479;330820;-510;0;450;0.158361;-0.0131968;0.191353;
18058;-152322;-201434;332604;-390;0;420;0.250739;-0.0329919;0.178156;
18175;-154082;-201319;334235;-450;30;390;0.329919;-0.105574;0.112173;
18290;-155933;-201139;335895;-450;60;450;0.296927;-0.0329919;0.0725823;
18405;-157481;-200996;337228;-510;90;420;0.230944;-0.0989758;0.145165;
18526;-159708;-200708;339212;-450;60;420;0.290329;-0.0329919;0.184755;
18643;-161268;-200524;340588;-480;30;450;0.283731;-0.151763;0.145165;
18759;-163139;-200312;342246;-480;30;420;0.402502;-0.16496;0.178156;
18873;-165246;-199969;344056;-480;90;390;0.428895;-0.0989758;0.0527871;
18991;-166821;-199634;345304;-510;150;420;0.323321;0.0725823;0.0395903;
19108;-168755;-199313;346941;-450;-30;420;0.402502;-0.0659839;-0.0131968;
19223;-169947;-199218;347977;-450;0;420;0.435494;0.0659839;0.00659839;
19341;-172171;-199126;349982;-480;30;450;0.356313;-0.0131968;0.0725823;
19459;-174039;-199046;351639;-480;0;450;0.263936;-0.16496;-0.0593855;
19575;-175507;-198946;353077;-450;30;420;0.382707;-0.131968;0.0989758;
19696;-177693;-198660;355063;-510;120;420;0.402502;0;0.125369;
19833;-179709;-198300;356721;-510;90;420;0.329919;-0.125369;0.20455;
19982;-182383;-197916;358921;-480;120;390;0.349715;-0.0527871;0.085779;
20099;-184637;-197711;360898;-480;30;480;0.415698;-0.230944;0.0923774;
20230;-186552;-197455;362570;-480;60;420;0.270534;-0.131968;0.112173;
20353;-188424;-197241;364196;-480;30;450;0.395903;-0.191353;0.112173;
20476;-190312;-197052;365868;-480;30;420;0.211148;-0.24414;0.0923774;
20597;-192121;-196819;367454;-420;30;390;0.44869;-0.316723;-0.0131968;
20713;-193876;-196560;368994;-420;30;390;0.428895;-0.230944;0.0593855;
20833;-195663;-196270;370489;-480;60;420;0.521273;-0.20455;0.0395903;
20958;-197176;-196034;371738;-450;30;360;0.494879;-0.158361;-0.0329919;
21085;-199327;-195712;373530;-450;90;390;0.382707;-0.217747;0.0461887;
21210;-201371;-195408;375325;-450;60;390;0.593855;-0.16496;-0.0725823;
21328;-202865;-195245;376633;-480;60;420;0.607052;-0.257337;-0.20455;
21444;-204815;-195011;378359;-540;90;420;0.428895;-0.211148;-0.145165;
21561;-206720;-194766;379991;-480;30;420;0.468486;-0.277132;0.00659839;
21679;-208663;-194547;381767;-510;0;480;0.481682;-0.211148;0.0527871;
21797;-210625;-194206;383399;-450;60;390;0.415698;-0.0923774;-0.0593855;
21912;-211958;-194001;384540;-510;60;420;0.402502;-0.184755;0.145165;
22031;-212972;-193849;385386;-540;120;450;0.356313;-0.191353;0.00659839;
22152;-216373;-193299;388241;-450;30;480;0.376108;-0.217747;0.217747;
22273;-218274;-193019;389832;-480;60;390;0.270534;-0.16496;0.125369;
22393;-220582;-192509;391674;-450;90;360;0.197952;-0.0923774;0.125369;
22517;-222483;-192234;393255;-450;90;390;0.277132;-0.131968;0.151763;
22641;-224335;-191909;394865;-450;90;390;0.283731;-0.0593855;0.0527871;
22764;-226155;-191684;396443;-480;60;420;0.356313;-0.112173;0.131968;
22881;-228047;-191329;398003;-450;120;330;0.323321;0;0.0263936;
22998;-229895;-191063;399568;-480;0;450;0.395903;-0.0791807;0.0725823;
23117;-231701;-190809;401159;-450;0;420;0.488281;-0.118771;0.0131968;
23237;-233476;-190591;402682;-480;120;420;0.435494;-0.131968;0.00659839;
23362;-234977;-190384;403945;-420;30;360;0.402502;-0.145165;0.0659839;
23486;-237302;-190046;405943;-510;60;480;0.16496;-0.145165;0.310124;
23610;-239716;-189573;407830;-510;60;450;0.343116;-0.296927;0.250739;
23726;-241353;-189258;409116;-510;150;390;0.263936;-0.230944;0.0989758;
23842;-243616;-188701;410824;-480;180;330;0.303526;-0.197952;0.178156;
23961;-245270;-188210;412019;-480;180;300;0.263936;-0.158361;0.230944;
24082;-247642;-187316;413507;-510;210;270;0.382707;-0.178156;0.125369;
24203;-249182;-186598;414357;-450;270;180;0.508076;-0.4091;0.197952;
24320;-250824;-185029;414580;-330;450;0;0.277132;-0.44869;0.699429;
24436;-252011;-183000;413905;-240;510;-270;0.0593855;-0.250739;0.758815;
24553;-252922;-180945;412808;-240;510;-300;0.178156;-0.303526;0.725823;
24671;-253713;-179347;411977;-210;510;-270;0.0725823;-0.4091;0.969963;
24787;-254629;-177319;410840;-240;510;-270;0.16496;-0.395903;0.719224;
24901;-255609;-174895;409516;-210;540;-330;0.158361;-0.145165;0.844594;
25020;-256300;-173149;408408;-180;480;-330;0.197952;-0.224345;0.745618;
25135;-256924;-171533;407358;-210;480;-270;0.197952;-0.402502;0.732421;
25256;-257900;-169175;405997;-210;510;-270;0.151763;-0.250739;0.805003;
25379;-258785;-167167;404919;-240;480;-240;0.151763;-0.197952;0.864389;
25502;-259614;-165060;403729;-180;510;-330;0.197952;-0.257337;0.831397;
25627;-260395;-163138;402511;-180;480;-330;0.191353;-0.290329;0.877586;
25753;-261183;-161134;401263;-210;510;-300;0.0791807;-0.24414;0.811602;
25871;-262045;-159071;400067;-210;540;-300;0.0659839;-0.283731;0.8182;
25986;-263015;-156722;398595;-150;480;-330;0.0923774;-0.303526;0.686232;
26109;-263599;-155033;397591;-180;510;-330;0.171558;-0.349715;0.758815;
26230;-264409;-152995;396371;-210;510;-330;0.118771;-0.283731;0.844594;
26356;-265302;-150702;395041;-210;480;-270;0.224345;-0.277132;0.824799;
26480;-266070;-148717;393772;-210;510;-270;0.171558;-0.263936;0.758815;
26617;-266931;-146758;392648;-240;450;-300;0.125369;-0.382707;0.917176;
26732;-267766;-144801;391487;-180;480;-270;0.131968;-0.382707;0.77861;
26850;-268657;-142378;390031;-210;540;-300;0.131968;-0.151763;0.758815;
26968;-269453;-140425;388762;-210;510;-330;0.0725823;-0.303526;0.772011;
27091;-270181;-138760;387871;-240;480;-240;0.0395903;-0.316723;0.930373;
27215;-270981;-136734;386644;-210;480;-360;0.0593855;-0.270534;0.77861;
27337;-271848;-134346;385183;-150;480;-360;0.118771;-0.303526;0.805003;
27460;-272558;-132308;383825;-120;510;-330;0.171558;-0.395903;0.77861;
27580;-273313;-130254;382506;-180;510;-360;0.131968;-0.336518;0.745618;
27703;-274057;-128175;381205;-240;510;-270;0.197952;-0.230944;0.805003;
27828;-274968;-126012;380035;-210;510;-300;0.112173;-0.250739;0.85779;
27954;-275792;-124082;378836;-210;480;-270;0.138566;-0.475084;0.811602;
28072;-276753;-121826;377529;-210;540;-300;0.0659839;-0.382707;0.8182;
28189;-277683;-119676;376295;-270;570;-300;0.0527871;-0.24414;0.851192;
28307;-278373;-117889;375230;-210;480;-330;0.118771;-0.145165;0.706028;
28423;-279171;-115543;373576;-210;510;-300;0.184755;-0.329919;0.620248;
28543;-279903;-113495;372401;-210;480;-270;0.131968;-0.211148;0.844594;
28667;-280506;-111830;371433;-150;510;-360;0.224345;-0.310124;0.950168;
28792;-281312;-109551;369948;-180;480;-300;0.197952;-0.290329;0.831397;
28916;-281983;-107676;368584;-180;510;-300;0.178156;-0.356313;0.785208;
29039;-282741;-105697;367377;-150;510;-330;0.118771;-0.263936;0.791807;
29163;-283492;-103632;366068;-180;510;-300;0.20455;-0.191353;0.659839;
29288;-284262;-101525;364799;-180;510;-270;0.105574;-0.217747;0.791807;
29407;-285048;-99578;363658;-210;480;-300;0.085779;-0.343116;0.903979;
29522;-285836;-97656;362456;-210;480;-300;0.118771;-0.277132;0.785208;
29639;-286587;-95573;361160;-180;540;-330;0.085779;-0.257337;0.791807;
29760;-287278;-93448;359743;-120;480;-330;0.184755;-0.145165;0.673036;
29883;-287859;-91500;358323;-120;480;-360;0.197952;-0.323321;0.679634;
30004;-288621;-89431;357087;-240;510;-300;0.171558;-0.20455;0.772011;
30118;-289395;-87328;355859;-180;570;-330;0.125369;-0.211148;0.936971;
30238;-290089;-85353;354515;-180;450;-330;0.158361;-0.329919;0.752216;
30358;-290716;-83443;353131;-150;480;-360;0.138566;-0.237542;0.73902;
30478;-291432;-81453;351867;-210;540;-330;0.105574;-0.197952;0.765413;
30602;-292322;-78979;350300;-210;540;-300;0.118771;-0.118771;0.607052;
30727;-292911;-77345;349291;-180;480;-390;0.0659839;-0.303526;0.805003;
30849;-293585;-75561;348041;-90;480;-270;-0.112173;-0.303526;1.02275;
30963;-293111;-74191;346078;300;150;-510;-0.422297;-0.0791807;0.870987;
31080;-291775;-73967;344506;420;60;-480;-0.191353;-0.0263936;0.732421;
31199;-290073;-73893;342812;450;-30;-450;-0.197952;0.0989758;0.732421;
31319;-288283;-73903;341119;480;0;-450;-0.118771;0.085779;0.798405;
31437;-286452;-73918;339485;420;0;-450;-0.230944;0.145165;0.8182;
31552;-284757;-74008;337774;390;0;-390;-0.230944;0.145165;0.824799;
31669;-283304;-74066;336413;390;0;-420;-0.24414;0.191353;0.890782;
31785;-281105;-74234;334405;510;-120;-450;-0.171558;0.250739;0.745618;
31900;-279475;-74416;332982;510;-60;-450;-0.191353;0.237542;0.791807;
32017;-277590;-74711;331416;480;-60;-420;-0.237542;0.230944;0.903979;
32132;-275709;-75002;329754;510;-30;-420;-0.270534;0.270534;0.765413;
32247;-274075;-75219;328344;450;-60;-420;-0.217747;0.250739;0.73902;
32362;-272444;-75442;326928;510;-60;-450;-0.263936;0.197952;0.765413;
32481;-270557;-75735;325347;90;-30;-150;0.0263936;0.105574;0.461887;
32601;-270058;-75856;324958;300;0;-180;-0.217747;0.0527871;0.884184;
32716;-268775;-75863;323794;420;0;-420;-0.461887;0.171558;1.11513;
32830;-266719;-76005;321787;540;-90;-480;-0.105574;0.158361;0.620248;
32947;-265086;-76096;320311;480;0;-420;-0.263936;0.20455;0.864389;
33064;-262880;-76249;318252;420;-60;-450;-0.283731;0.138566;0.73902;
33185;-261431;-76399;316896;420;-90;-390;-0.428895;0.158361;0.844594;
33301;-259293;-76704;315078;420;-30;-390;-0.257337;0.112173;0.884184;
33423;-257754;-76851;313672;480;0;-450;-0.270534;0.237542;0.870987;
33539;-256195;-76938;312296;480;0;-390;-0.349715;0.323321;0.864389;
33654;-254029;-76959;310241;480;0;-450;-0.178156;0.171558;0.772011;
33771;-252259;-77091;308573;480;-30;-390;-0.283731;0.217747;0.864389;
33887;-250473;-77305;307040;450;-90;-390;-0.336518;0.0791807;0.890782;
34006;-248880;-77516;305697;510;-60;-420;-0.270534;0.217747;0.903979;
34121;-246988;-77583;303994;450;0;-390;-0.237542;0.105574;0.844594;
34239;-244894;-77581;301963;450;0;-450;-0.303526;0.0527871;0.805003;
34363;-243298;-77587;300518;420;0;-360;-0.211148;0.24414;0.798405;
34486;-241535;-77739;299055;450;-60;-420;-0.283731;0.178156;1.00296;
34607;-239636;-77972;297352;480;-60;-450;-0.151763;0.131968;0.798405;
34731;-237644;-78236;295572;510;-90;-450;-0.283731;0.20455;0.732421;
34857;-235739;-78451;293848;480;-60;-390;-0.230944;0.310124;0.73902;
34981;-233506;-78788;292006;510;-90;-360;-0.138566;0.230944;0.884184;
35099;-231520;-79079;290347;480;-90;-420;-0.112173;0.250739;0.758815;
35223;-229357;-79378;288440;420;-30;-390;-0.290329;0.323321;0.85779;
35337;-228457;-79507;287689;480;-90;-390;-0.296927;0.296927;0.910578;
35457;-225692;-80044;285427;450;-90;-360;-0.389305;0.20455;0.950168;
35572;-224143;-80321;284189;480;-60;-390;-0.323321;0.250739;0.930373;
35687;-222261;-80603;282606;450;-90;-420;-0.316723;0.283731;0.85779;
35803;-221336;-80775;281779;480;-60;-420;-0.329919;0.257337;0.870987;
35920;-218367;-81228;279250;510;-150;-420;-0.316723;0.217747;0.73902;
36040;-216666;-81496;277807;510;-120;-390;-0.250739;0.24414;0.719224;
36165;-214373;-81812;275920;450;-90;-360;-0.283731;0.224345;0.877586;
36288;-212858;-82097;274612;480;-60;-420;-0.316723;0.303526;0.811602;
36412;-210650;-82344;272671;480;-90;-390;-0.336518;0.336518;0.811602;
36533;-208997;-82604;271277;450;-60;-420;-0.151763;0.270534;0.659839;
36648;-206983;-82953;269615;480;-60;-450;-0.178156;0.263936;0.699429;
36763;-204838;-83397;267911;450;-120;-330;-0.290329;0.24414;0.923774;
36877;-203904;-83605;267221;420;-30;-330;-0.356313;0.290329;0.930373;
36993;-202000;-84023;265710;510;-90;-420;-0.24414;0.250739;0.890782;
37112;-199280;-84583;263543;540;-150;-420;-0.211148;0.184755;0.77861;
37236;-197610;-84952;262150;480;-120;-390;-0.257337;0.16496;0.758815;
37353;-195255;-85478;260426;540;-120;-360;-0.250739;0.257337;0.950168;
37468;-193255;-85918;258942;480;-120;-360;-0.217747;0.283731;0.851192;
37588;-191589;-86312;257677;480;-150;-360;-0.224345;0.514674;0.725823;
37706;-189564;-87686;256893;390;-450;-30;-0.191353;0.547666;0.36951;
37829;-188505;-89297;257174;270;-540;210;-0.0791807;0.567461;0;
37952;-187436;-91357;258141;240;-540;300;-0.151763;0.382707;0.151763;
38075;-186304;-93784;259428;240;-540;270;-0.0791807;0.415698;0.118771;
38199;-185358;-95856;260644;270;-570;330;-0.085779;0.475084;0.16496;
38314;-184428;-97888;261727;210;-510;270;0.0197952;0.376108;0.0923774;
38430;-183567;-99889;262816;210;-510;300;-0.0593855;0.362911;0.138566;
38545;-182753;-101885;263941;180;-510;300;-0.0923774;0.310124;0.145165;
38662;-182104;-103469;264935;180;-450;270;-0.178156;0.435494;0.112173;
38780;-181410;-105358;266061;120;-480;270;-0.217747;0.389305;0.250739;
38895;-180584;-107356;267210;180;-540;300;-0.118771;0.376108;0.158361;
39011;-179891;-109038;268212;180;-510;270;-0.178156;0.382707;0.237542;
39132;-178933;-111322;269583;210;-480;300;-0.0659839;0.481682;0.16496;
39246;-178280;-112944;270516;210;-480;270;-0.112173;0.376108;0.191353;
39366;-177462;-114885;271668;240;-510;300;-0.0923774;0.376108;0.184755;
39480;-176666;-116882;272846;240;-510;300;-0.131968;0.329919;0.184755;
39594;-175823;-118862;273979;210;-450;240;-0.0725823;0.508076;0.131968;
39709;-174982;-120748;275078;210;-510;270;-0.0923774;0.349715;0.197952;
39824;-174229;-122718;276267;180;-480;270;-0.191353;0.36951;0.310124;
39939;-173587;-124435;277279;210;-570;270;-0.211148;0.263936;0.277132;
40054;-173055;-125844;278024;240;-480;270;-0.178156;0.349715;0.138566;
40173;-171908;-128036;279256;300;-450;270;-0.0989758;0.534469;0.151763;
40292;-171164;-129664;280156;210;-510;300;-0.0461887;0.402502;0.0923774;
40430;-170168;-132028;281475;210;-510;300;-0.131968;0.422297;0.184755;
40565;-169103;-134481;282833;270;-480;270;-0.085779;0.230944;0.197952;
40680;-167995;-136875;284214;180;-480;300;-0.0329919;0.323321;0.250739;
40804;-167163;-138848;285321;240;-510;300;-0.0593855;0.382707;0.217747;
40927;-166372;-140819;286372;210;-540;300;-0.151763;0.376108;-0.0263936;
41048;-165570;-142697;287417;210;-450;240;-0.131968;0.389305;0.00659839;
41171;-164775;-144539;288516;210;-510;300;-0.118771;0.607052;0.085779;
41295;-163846;-146896;289900;240;-540;300;-0.211148;0.4091;0.0923774;
41410;-162965;-149048;291170;240;-600;300;-0.16496;0.323321;0.20455;
41528;-162023;-151171;292440;270;-450;270;-0.0593855;0.356313;0.257337;
41649;-161284;-152888;293417;240;-510;240;-0.0461887;0.323321;0.184755;
41764;-160362;-154890;294477;210;-480;270;0.0527871;0.323321;0.0593855;
41880;-159773;-156218;295176;180;-480;270;-0.0131968;0.296927;0.0527871;
41997;-158886;-158513;296621;240;-450;330;-0.0791807;0.541068;0.138566;
42119;-158233;-160431;297816;180;-450;300;-0.257337;0.428895;0.211148;
42237;-157273;-162915;299347;240;-540;330;-0.0923774;0.296927;0.211148;
42357;-156566;-164606;300346;180;-510;330;-0.118771;0.382707;0.178156;
42475;-155678;-166848;301667;240;-480;240;-0.131968;0.4091;0.131968;
42596;-154894;-168768;302829;180;-480;300;-0.151763;0.455289;0.191353;
42718;-154087;-170747;303996;180;-450;270;-0.118771;0.402502;0.178156;
42840;-153265;-172789;305198;210;-540;300;-0.125369;0.382707;0.217747;
42964;-152427;-174788;306377;240;-480;300;-0.0329919;0.461887;0.112173;
43087;-151728;-176433;307378;210;-510;330;-0.0791807;0.36951;0.158361;
43209;-150898;-178479;308592;210;-510;330;-0.0659839;0.296927;0.224345;
