Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
116;-763499;-763499;-763499;0;0;0;0.0395903;0.0395903;0.0395903;
116;-763465;-138553;1024098;30;-30;0;-0.217747;0.270534;0.534469;
115;-763228;-138735;1024094;30;-90;0;-0.455289;0.468486;0.514674;
116;-762478;-139637;1024090;270;-240;0;-0.402502;0.461887;0.428895;
118;-761758;-140427;1024102;240;-180;0;-0.283731;0.382707;0.329919;
115;-760857;-141354;1024108;210;-240;0;-0.24414;0.36951;0.402502;
120;-759919;-142279;1024108;180;-270;0;-0.250739;0.36951;0.323321;
118;-758960;-143308;1024115;240;-270;0;-0.290329;0.362911;0.329919;
123;-757887;-144360;1024097;210;-240;0;-0.118771;0.178156;0.475084;
123;-756882;-145217;1024081;270;-240;0;-0.125369;0.349715;0.481682;
120;-756280;-145781;1024084;210;-240;0;-0.184755;0.442092;0.475084;
122;-755100;-146980;1024083;210;-210;0;-0.224345;0.422297;0.508076;
124;-754455;-147715;1024084;180;-240;0;-0.310124;0.415698;0.402502;
126;-753540;-148658;1024083;240;-210;0;-0.349715;0.567461;0.455289;
121;-752749;-149474;1024082;240;-270;0;-0.395903;0.455289;0.455289;
122;-751689;-150631;1024098;180;-240;0;-0.316723;0.395903;0.316723;
123;-750916;-151509;1024095;240;-240;-30;-0.329919;0.316723;0.481682;
123;-749952;-152487;1024095;210;-240;0;-0.283731;0.36951;0.415698;
128;-748931;-153434;1024097;270;-210;0;-0.138566;0.395903;0.435494;
114;-747788;-154605;1024090;210;-270;0;-0.211148;0.481682;0.4091;
117;-747191;-155376;1024105;120;-180;30;-0.349715;0.36951;0.336518;
118;-746413;-156290;1024142;240;-270;30;-0.323321;0.442092;0.257337;
117;-745425;-157356;1024137;180;-240;0;-0.296927;0.323321;0.422297;
132;-744524;-158288;1024146;210;-240;30;-0.24414;0.415698;0.257337;
118;-743694;-159269;1024181;210;-240;0;-0.389305;0.402502;0.283731;
114;-743306;-159763;1024222;240;-270;60;-0.310124;0.329919;0.197952;
114;-742420;-160735;1024362;150;-210;30;-0.257337;0.349715;0.151763;
115;-741575;-161622;1024474;180;-210;30;-0.211148;0.435494;0.20455;
115;-740777;-162495;1024609;180;-240;30;-0.303526;0.488281;0.118771;
115;-740137;-163274;1024585;240;-240;0;-0.323321;0.521273;0.415698;
116;-739151;-164381;1024599;240;-270;0;-0.343116;0.508076;0.362911;
121;-738505;-165185;1024629;210;-210;30;-0.461887;0.415698;0.263936;
114;-737659;-166109;1024703;180;-240;0;-0.362911;0.402502;0.303526;
115;-736945;-166849;1024755;150;-240;60;-0.389305;0.4091;0.296927;
116;-735832;-168140;1024865;150;-180;0;-0.356313;0.455289;0.145165;
121;-735200;-168861;1024834;180;-210;0;-0.481682;0.422297;0.422297;
286;-733255;-170955;1024845;210;-210;0;-0.323321;0.461887;0.283731;
