Time;M1 pos;M2 pos;M3 pos;M1 vel;M2 vel;M3 vel;M1 cur;M2 cur;M3 cur;
101;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
207;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
299;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
393;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
488;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
584;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
677;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
771;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
865;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
961;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
1056;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
1148;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
1243;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
1337;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
1430;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
1523;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
1615;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
1708;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
1804;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
1898;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
1993;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
2087;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
2181;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
2274;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
2369;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
2463;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
2555;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
2648;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
2743;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
2837;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
2932;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
3025;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
3135;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
3239;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
3333;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
3425;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
3516;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
3608;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
3701;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
3796;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
3888;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
3981;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
4073;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
4166;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
4262;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
4357;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
4450;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
4543;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
4636;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
4728;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
4822;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
4915;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
5018;15627;15627;15627;0;0;0;-0.00659839;-0.00659839;-0.00659839;
